timestamp,tsr_achieved,tsr_target,burnability_index,thermal_efficiency,plant_health_percentage
2025-09-17 00:54:00,1.000000000000321,0.15,50.0,0.8445214436628218,100.0
2025-09-17 00:55:00,0.9999999999999222,0.15,50.0,0.8379045966509504,100.0
2025-09-17 00:56:00,0.999999999999939,0.15,50.0,0.8449704382900871,100.0
2025-09-17 00:57:00,0.9999999999999769,0.15,50.0,0.8406237540147189,100.0
2025-09-17 00:58:00,1.000000000000008,0.15,50.0,0.8424645938981868,100.0
2025-09-17 00:59:00,1.0000000000004718,0.15,50.0,0.8393363176212094,100.0
2025-09-17 01:00:00,0.9999999999995464,0.15,50.0,0.8450732009462789,100.0
2025-09-17 01:01:00,1.0000000000001132,0.15,50.0,0.8342041293741661,100.0
2025-09-17 01:02:00,1.0000000000000093,0.15,50.0,0.8396579165658112,100.0
2025-09-17 01:03:00,0.9999999999999412,0.15,50.0,0.8448539423150543,100.0
2025-09-17 01:04:00,1.0000000000000653,0.15,50.0,0.8411741703062584,100.0
2025-09-17 01:05:00,0.9999999999999891,0.15,50.0,0.8410155582188384,100.0
2025-09-17 01:06:00,0.99999999999998,0.15,50.0,0.8451589956636283,100.0
2025-09-17 01:07:00,0.9999999999989293,0.15,50.0,0.8472318618658734,100.0
2025-09-17 01:08:00,1.0000000000040887,0.15,50.0,0.8429444599762009,100.0
2025-09-17 01:09:00,1.0000000000005864,0.15,50.0,0.8477538133922281,100.0
2025-09-17 01:10:00,0.9999999999981348,0.15,50.0,0.841254197803309,100.0
2025-09-17 01:11:00,0.9999999999881953,0.15,50.0,0.8368256729733915,100.0
2025-09-17 01:12:00,1.000000000000751,0.15,50.0,0.8443208226148834,100.0
2025-09-17 01:13:00,1.000000001709512,0.15,50.0,0.8454105831697591,100.0
2025-09-17 01:14:00,0.9999999999999937,0.15,50.0,0.8411625421537006,100.0
2025-09-17 01:15:00,0.9999999999999241,0.15,50.0,0.8413928698437336,100.0
2025-09-17 01:16:00,0.9999999999999986,0.15,50.0,0.8427208358570161,100.0
2025-09-17 01:17:00,0.9999999999961542,0.15,50.0,0.8436654935843841,100.0
2025-09-17 01:18:00,1.0000000000000016,0.15,50.0,0.8406130965393315,100.0
2025-09-17 01:19:00,0.9999999999999986,0.15,50.0,0.8392960584469992,100.0
2025-09-17 01:20:00,1.000000000000004,0.15,50.0,0.8438785501526819,100.0
2025-09-17 01:21:00,1.000000000000093,0.15,50.0,0.8426177104290948,100.0
2025-09-17 01:22:00,1.0000000000002114,0.15,50.0,0.8347139937345148,100.0
2025-09-17 01:23:00,0.9999999999998369,0.15,50.0,0.8362994605596842,100.0
2025-09-17 01:24:00,1.0000000000000036,0.15,50.0,0.8308170450683996,100.0
2025-09-17 01:25:00,0.999999999999942,0.15,50.0,0.8489124277339134,100.0
2025-09-17 01:26:00,0.9999999999999045,0.15,50.0,0.8436796364891751,100.0
2025-09-17 01:27:00,1.0000000000002067,0.15,50.0,0.8428739472347939,100.0
2025-09-17 01:28:00,1.0000000001059433,0.15,50.0,0.8466967046571013,100.0
2025-09-17 01:29:00,1.000000000000014,0.15,50.0,0.8471818756105555,100.0
2025-09-17 01:30:00,1.0000000000006042,0.15,50.0,0.8360161176826834,100.0
2025-09-17 01:31:00,1.000000000000072,0.15,50.0,0.8405551177520896,100.0
2025-09-17 01:32:00,1.0000000000000009,0.15,50.0,0.8453374954619216,100.0
2025-09-17 01:33:00,0.9999999999999007,0.15,50.0,0.8455277653591893,100.0
2025-09-17 01:34:00,0.999999999999929,0.15,50.0,0.8286399919264905,100.0
2025-09-17 01:35:00,0.9999999999892112,0.15,50.0,0.8440888764237606,100.0
2025-09-17 01:36:00,0.9999999999999957,0.15,50.0,0.8466845337698647,100.0
2025-09-17 01:37:00,1.0000000000000098,0.15,50.0,0.8486756046485553,100.0
2025-09-17 01:38:00,1.0000000000000029,0.15,50.0,0.8436814791649316,100.0
2025-09-17 01:39:00,0.9999999999999607,0.15,50.0,0.8396622801500436,100.0
2025-09-17 01:40:00,1.0000000000017026,0.15,50.0,0.840775218917613,100.0
2025-09-17 01:41:00,1.0000000000000389,0.15,50.0,0.8215896151757265,50.0
2025-09-17 01:42:00,1.0000000000000258,0.15,50.0,0.847030306840146,100.0
2025-09-17 01:43:00,1.0000000000001603,0.15,50.0,0.8415060035493476,100.0
2025-09-17 01:44:00,0.9999999999999962,0.15,50.0,0.8353158526124156,100.0
2025-09-17 01:45:00,0.9999999999999885,0.15,50.0,0.8372460037730893,100.0
2025-09-17 01:46:00,0.9999999999999605,0.15,50.0,0.8374111076971729,100.0
2025-09-17 01:47:00,1.000000000000355,0.15,50.0,0.846190599496268,100.0
2025-09-17 01:48:00,0.9999999999999526,0.15,50.0,0.8324234188993096,100.0
2025-09-17 01:49:00,1.000000000000052,0.15,50.0,0.8380899928725792,100.0
2025-09-17 01:50:00,1.000000000000202,0.15,50.0,0.8447226542484618,100.0
2025-09-17 01:51:00,1.000000000000016,0.15,50.0,0.8434919365315043,100.0
2025-09-17 01:52:00,0.9999999999999972,0.15,50.0,0.8421923314270308,100.0
2025-09-17 01:53:00,1.0000000000000182,0.15,50.0,0.8491071641942767,100.0
2025-09-17 01:54:00,1.0000000000000409,0.15,50.0,0.8450917304459596,100.0
2025-09-17 01:55:00,0.9999999999998879,0.15,50.0,0.8405660071613509,100.0
2025-09-17 01:56:00,1.0000000000000544,0.15,50.0,0.8455991592503548,100.0
2025-09-17 01:57:00,0.9999999999999399,0.15,50.0,0.8492029147947673,100.0
2025-09-17 01:58:00,0.9999999999998821,0.15,50.0,0.8381180312350639,100.0
2025-09-17 01:59:00,0.9999999999999944,0.15,50.0,0.8329317576471394,100.0
2025-09-17 02:00:00,0.9999999999999027,0.15,50.0,0.8270470866289993,100.0
2025-09-17 02:01:00,1.00000000000002,0.15,50.0,0.842509689912011,100.0
2025-09-17 02:02:00,1.0000000000000098,0.15,50.0,0.8369276713715853,100.0
2025-09-17 02:03:00,1.0000000000000235,0.15,50.0,0.846627256447971,100.0
2025-09-17 02:04:00,1.0000000000000036,0.15,50.0,0.8466539102786792,100.0
2025-09-17 02:05:00,1.0000000000000702,0.15,50.0,0.8335606510476619,100.0
2025-09-17 02:06:00,0.9999999999999538,0.15,50.0,0.8423465684763988,100.0
2025-09-17 02:07:00,0.9999999999820242,0.15,50.0,0.8475335612190195,100.0
2025-09-17 02:08:00,0.9999999999999726,0.15,50.0,0.8405427519082109,100.0
2025-09-17 02:09:00,1.0000000000002243,0.15,50.0,0.8465466984265617,100.0
2025-09-17 02:10:00,0.9999999999999626,0.15,50.0,0.8395242120300505,100.0
2025-09-17 02:11:00,0.999999999999992,0.15,50.0,0.8488331467601634,100.0
2025-09-17 02:12:00,1.0000000000000169,0.15,50.0,0.8378331121906726,100.0
2025-09-17 02:13:00,1.0000000000000155,0.15,50.0,0.8413196721685847,100.0
2025-09-17 02:14:00,1.0000000000006886,0.15,50.0,0.8363451339699028,100.0
2025-09-17 02:15:00,1.0000000000000053,0.15,50.0,0.8392492646224498,100.0
2025-09-17 02:16:00,1.000000000001558,0.15,50.0,0.8412106791704533,100.0
2025-09-17 02:17:00,0.9999999999995042,0.15,50.0,0.846355234687712,100.0
2025-09-17 02:18:00,1.0000000000001514,0.15,50.0,0.8409220656034962,100.0
2025-09-17 02:19:00,1.0000000000012836,0.15,50.0,0.8450167434000325,100.0
2025-09-17 02:20:00,1.0000000007082,0.15,50.0,0.8414636457659548,100.0
2025-09-17 02:21:00,1.0000000000000537,0.15,50.0,0.8412383381244913,100.0
2025-09-17 02:22:00,1.000000000000003,0.15,50.0,0.8336811383193443,100.0
2025-09-17 02:23:00,0.9999999999999931,0.15,50.0,0.8398225496222518,100.0
2025-09-17 02:24:00,1.0000000000002374,0.15,50.0,0.8446250799175807,100.0
2025-09-17 02:25:00,0.9999999999992073,0.15,50.0,0.8413258009890265,100.0
2025-09-17 02:26:00,1.0000000000009384,0.15,50.0,0.8465059864281762,100.0
2025-09-17 02:27:00,1.0000000000000047,0.15,50.0,0.8370241625590414,100.0
2025-09-17 02:28:00,0.9999999999925239,0.15,50.0,0.8444499710405539,100.0
2025-09-17 02:29:00,0.999999999999166,0.15,50.0,0.8382903788535752,100.0
2025-09-17 02:30:00,1.0000000000003562,0.15,50.0,0.8381633040123432,100.0
2025-09-17 02:31:00,1.0000000000000093,0.15,50.0,0.8431460732568462,100.0
2025-09-17 02:32:00,0.9999999999937613,0.15,50.0,0.8420767399792147,100.0
2025-09-17 02:33:00,1.000000000000206,0.15,50.0,0.8454104028961805,100.0
2025-09-17 02:34:00,0.9999999999998084,0.15,50.0,0.845976738323683,100.0
2025-09-17 02:35:00,1.0000000000000453,0.15,50.0,0.8347811389515991,100.0
2025-09-17 02:36:00,1.0000000000000078,0.15,50.0,0.8394552765571814,100.0
2025-09-17 02:37:00,0.9999999999999194,0.15,50.0,0.8406424031658865,100.0
2025-09-17 02:38:00,1.0000000000017821,0.15,50.0,0.8483809223999189,100.0
2025-09-17 02:39:00,0.9999999999998741,0.15,50.0,0.8387340212006806,100.0
2025-09-17 02:40:00,1.0000000012586259,0.15,50.0,0.8441073550889671,100.0
2025-09-17 02:41:00,1.0000000000006666,0.15,50.0,0.843367875348622,100.0
2025-09-17 02:42:00,0.9999999999998708,0.15,50.0,0.8326519207045592,100.0
2025-09-17 02:43:00,0.9999999999999978,0.15,50.0,0.8433882088920638,100.0
2025-09-17 02:44:00,1.0000000000964155,0.15,50.0,0.8440399955215894,100.0
2025-09-17 02:45:00,1.0000000000000129,0.15,50.0,0.8446522840888575,100.0
2025-09-17 02:46:00,1.0000000000000067,0.15,50.0,0.8463592209040033,100.0
2025-09-17 02:47:00,0.999999999999837,0.15,50.0,0.8352061967004044,100.0
2025-09-17 02:48:00,1.0000000000000522,0.15,50.0,0.8269344702556507,100.0
2025-09-17 02:49:00,0.9999999999998467,0.15,50.0,0.8287931839660703,100.0
2025-09-17 02:50:00,0.9999999999999842,0.15,50.0,0.8456971909394677,100.0
2025-09-17 02:51:00,0.9999999999797915,0.15,50.0,0.8454788932989562,100.0
2025-09-17 02:52:00,0.9999999999997198,0.15,50.0,0.8420392146866348,100.0
2025-09-17 02:53:00,0.9999999999997959,0.15,50.0,0.8387948846168298,100.0
2025-09-17 02:54:00,0.9999999999998734,0.15,50.0,0.8400042122445974,100.0
2025-09-17 02:55:00,0.9999999999977894,0.15,50.0,0.835415757600176,100.0
2025-09-17 02:56:00,0.9999999999998883,0.15,50.0,0.8465670084336518,100.0
2025-09-17 02:57:00,0.9999999999999256,0.15,50.0,0.8477078457342313,100.0
2025-09-17 02:58:00,1.0000000000029838,0.15,50.0,0.8482935508092023,100.0
2025-09-17 02:59:00,1.0000000000000162,0.15,50.0,0.8392447991131344,100.0
2025-09-17 03:00:00,0.9999999999765041,0.15,50.0,0.8461653963854878,100.0
2025-09-17 03:01:00,1.0000000000000244,0.15,50.0,0.8362836983989789,100.0
2025-09-17 03:02:00,1.0000000000013052,0.15,50.0,0.8442011243602552,100.0
2025-09-17 03:03:00,0.9999999999999989,0.15,50.0,0.8434669251734117,100.0
2025-09-17 03:04:00,1.000000000000011,0.15,50.0,0.8476023009570558,100.0
2025-09-17 03:05:00,1.0000000000002323,0.15,50.0,0.8471956125625859,100.0
2025-09-17 03:06:00,1.0000000000000202,0.15,50.0,0.8460750781611903,100.0
2025-09-17 03:07:00,0.9999999999999658,0.15,50.0,0.841086953209702,100.0
2025-09-17 03:08:00,0.999999999999984,0.15,50.0,0.8384755550573318,100.0
2025-09-17 03:09:00,1.0000000000000155,0.15,50.0,0.8475811207331284,100.0
2025-09-17 03:10:00,1.0000000000000169,0.15,50.0,0.8430120069971491,100.0
2025-09-17 03:11:00,0.9999999997108681,0.15,50.0,0.8180878040948412,100.0
2025-09-17 03:12:00,0.9999999999998866,0.15,50.0,0.8479276744137744,100.0
2025-09-17 03:13:00,1.0000000000000064,0.15,50.0,0.8302726805120137,100.0
2025-09-17 03:14:00,0.9999999999999712,0.15,50.0,0.8364933904421318,100.0
2025-09-17 03:15:00,1.0000000000000109,0.15,50.0,0.8478259655445619,100.0
2025-09-17 03:16:00,0.9999999999999314,0.15,50.0,0.8392625535820405,100.0
2025-09-17 03:17:00,0.9999999999942913,0.15,50.0,0.8431910300534996,100.0
2025-09-17 03:18:00,1.0000000000000224,0.15,50.0,0.828689772495988,100.0
2025-09-17 03:19:00,1.0000000000056881,0.15,50.0,0.8391010142462242,100.0
2025-09-17 03:20:00,0.9999999999999027,0.15,50.0,0.845528486125095,100.0
2025-09-17 03:21:00,0.999999999993376,0.15,50.0,0.8373717228287249,100.0
2025-09-17 03:22:00,1.0000000000000293,0.15,50.0,0.8458229432263084,100.0
2025-09-17 03:23:00,0.9999999999999138,0.15,50.0,0.8319666053065187,100.0
2025-09-17 03:24:00,1.0000000000000993,0.15,50.0,0.8424114633772287,100.0
2025-09-17 03:25:00,0.9999999999999583,0.15,50.0,0.8465130340048916,100.0
2025-09-17 03:26:00,0.9999999999995235,0.15,50.0,0.8381819820898972,100.0
2025-09-17 03:27:00,0.9999999999999807,0.15,50.0,0.8371928487201906,100.0
2025-09-17 03:28:00,0.999999999999857,0.15,50.0,0.8353495385768943,100.0
2025-09-17 03:29:00,0.9999999999907985,0.15,50.0,0.8445511899124504,100.0
2025-09-17 03:30:00,0.9999999999999925,0.15,50.0,0.8467089530564753,100.0
2025-09-17 03:31:00,1.0000000000000464,0.15,50.0,0.8413789997508371,100.0
2025-09-17 03:32:00,0.9999999999967004,0.15,50.0,0.8414605018569332,100.0
2025-09-17 03:33:00,0.9999999999985668,0.15,50.0,0.8429740319739928,100.0
2025-09-17 03:34:00,0.9999999997935449,0.15,50.0,0.8438548926358079,100.0
2025-09-17 03:35:00,0.9999999999997599,0.15,50.0,0.8399780163551791,100.0
2025-09-17 03:36:00,0.9999999999995577,0.15,50.0,0.8414729350290691,100.0
2025-09-17 03:37:00,0.999999999999942,0.15,50.0,0.8434219188603937,100.0
2025-09-17 03:38:00,1.0000000000000084,0.15,50.0,0.8334787470460407,100.0
2025-09-17 03:39:00,0.9999999999999674,0.15,50.0,0.8388796127306392,100.0
2025-09-17 03:40:00,0.9999999999970273,0.15,50.0,0.8331570051304424,100.0
2025-09-17 03:41:00,1.0000000000000204,0.15,50.0,0.8478214821458733,100.0
2025-09-17 03:42:00,0.9999999999999996,0.15,50.0,0.8369880498480142,100.0
2025-09-17 03:43:00,0.9999999999999653,0.15,50.0,0.8439823978688765,100.0
2025-09-17 03:44:00,1.0000000000000002,0.15,50.0,0.8378538999463192,100.0
2025-09-17 03:45:00,0.9999999999999849,0.15,50.0,0.8413175177192646,100.0
2025-09-17 03:46:00,1.0000000000000246,0.15,50.0,0.8469578969210343,100.0
2025-09-17 03:47:00,1.0000000000000562,0.15,50.0,0.8383568143252111,100.0
2025-09-17 03:48:00,0.9999999999990011,0.15,50.0,0.8446032222411786,100.0
2025-09-17 03:49:00,0.9999999999999752,0.15,50.0,0.8458240954495496,100.0
2025-09-17 03:50:00,0.999999999999287,0.15,50.0,0.8358694939702133,100.0
2025-09-17 03:51:00,0.9999999999932678,0.15,50.0,0.8378739885628826,100.0
2025-09-17 03:52:00,0.9999999999989927,0.15,50.0,0.8441193822227782,100.0
2025-09-17 03:53:00,0.999999999999565,0.15,50.0,0.8484610082015283,100.0
2025-09-17 03:54:00,1.0000000000000233,0.15,50.0,0.8410046612190049,100.0
2025-09-17 03:55:00,1.0000000000000173,0.15,50.0,0.8490304489527867,100.0
2025-09-17 03:56:00,0.9999999999999893,0.15,50.0,0.8462026095273258,100.0
2025-09-17 03:57:00,0.9999999999999886,0.15,50.0,0.8479717020578375,100.0
2025-09-17 03:58:00,0.9999999999993359,0.15,50.0,0.8441704084084035,100.0
2025-09-17 03:59:00,1.000000000014698,0.15,50.0,0.8448527901187755,50.0
2025-09-17 04:00:00,0.9999999999999261,0.15,50.0,0.8379531305031994,100.0
2025-09-17 04:01:00,0.9999999999999918,0.15,50.0,0.8403760484359004,100.0
2025-09-17 04:02:00,0.9999999999997929,0.15,50.0,0.8449084969658075,100.0
2025-09-17 04:03:00,0.999999999999855,0.15,50.0,0.8452035594925937,100.0
2025-09-17 04:04:00,1.000000000000056,0.15,50.0,0.8451278793301891,100.0
2025-09-17 04:05:00,0.9999999999998501,0.15,50.0,0.8425265698409345,100.0
2025-09-17 04:06:00,0.9999999999999645,0.15,50.0,0.8396590385075743,100.0
2025-09-17 04:07:00,0.9999999999999946,0.15,50.0,0.8321126597302572,100.0
2025-09-17 04:08:00,1.000000000000061,0.15,50.0,0.8464058395649076,100.0
2025-09-17 04:09:00,0.9999999999943827,0.15,50.0,0.8359501689480745,100.0
2025-09-17 04:10:00,1.0000000000045082,0.15,50.0,0.8463031739589624,100.0
2025-09-17 04:11:00,0.9999999999999944,0.15,50.0,0.8402886586724305,100.0
2025-09-17 04:12:00,1.0000000000000293,0.15,50.0,0.8462109585426866,100.0
2025-09-17 04:13:00,1.0000000000006695,0.15,50.0,0.8355718244797875,100.0
2025-09-17 04:14:00,1.0000000000014102,0.15,50.0,0.8457873852154804,100.0
2025-09-17 04:15:00,0.9999999999888864,0.15,50.0,0.8459472383090668,100.0
2025-09-17 04:16:00,0.9999999999999614,0.15,50.0,0.8399053422096718,100.0
2025-09-17 04:17:00,1.000000000000189,0.15,50.0,0.8460843049403902,100.0
2025-09-17 04:18:00,0.9999999999969991,0.15,50.0,0.8385486949446718,100.0
2025-09-17 04:19:00,0.9999999999999734,0.15,50.0,0.8398856921305549,100.0
2025-09-17 04:20:00,1.0000000000009663,0.15,50.0,0.8344326279688389,100.0
2025-09-17 04:21:00,1.0000000000000024,0.15,50.0,0.8476881535370796,100.0
2025-09-17 04:22:00,0.9999999999994158,0.15,50.0,0.8447588485054911,100.0
2025-09-17 04:23:00,1.0000000000000073,0.15,50.0,0.8485964119163528,100.0
2025-09-17 04:24:00,1.0000000000000062,0.15,50.0,0.847701115554996,100.0
2025-09-17 04:25:00,1.0000000000000124,0.15,50.0,0.8441833763108957,100.0
2025-09-17 04:26:00,0.9999999999995666,0.15,50.0,0.8359127220034985,100.0
2025-09-17 04:27:00,0.9999999999960419,0.15,50.0,0.8353367515937988,100.0
2025-09-17 04:28:00,1.0000000000000546,0.15,50.0,0.845329527393974,100.0
2025-09-17 04:29:00,1.0000000000000016,0.15,50.0,0.8356234023257816,100.0
2025-09-17 04:30:00,1.000000000000257,0.15,50.0,0.8483021674128057,100.0
2025-09-17 04:31:00,0.999999999999992,0.15,50.0,0.8366546535397724,100.0
2025-09-17 04:32:00,1.0000000000001252,0.15,50.0,0.8369387040592557,100.0
2025-09-17 04:33:00,0.9999999999999954,0.15,50.0,0.8335983356569435,100.0
2025-09-17 04:34:00,1.0000000000000255,0.15,50.0,0.8452588006527375,100.0
2025-09-17 04:35:00,0.9999999999994034,0.15,50.0,0.8399572133000899,100.0
2025-09-17 04:36:00,0.999999999999982,0.15,50.0,0.8358951761483373,100.0
2025-09-17 04:37:00,0.9999999999999928,0.15,50.0,0.8474385919214893,100.0
2025-09-17 04:38:00,0.9999999999999992,0.15,50.0,0.8396848565074156,100.0
2025-09-17 04:39:00,0.9999999999853874,0.15,50.0,0.8409529371140934,100.0
2025-09-17 04:40:00,1.0000000000000262,0.15,50.0,0.8470042786800018,100.0
2025-09-17 04:41:00,0.9999999999998234,0.15,50.0,0.8440512644981635,100.0
2025-09-17 04:42:00,1.000000000000186,0.15,50.0,0.840222122983137,100.0
2025-09-17 04:43:00,0.9999999999999937,0.15,50.0,0.8494720287189308,100.0
2025-09-17 04:44:00,0.9999999999999887,0.15,50.0,0.8464169227150108,100.0
2025-09-17 04:45:00,0.9999999999999882,0.15,50.0,0.847778802613515,100.0
2025-09-17 04:46:00,0.9999999999983437,0.15,50.0,0.8485489774576696,100.0
2025-09-17 04:47:00,0.9999999999999727,0.15,50.0,0.8439945814624055,100.0
2025-09-17 04:48:00,1.000000000000062,0.15,50.0,0.8391787091984404,100.0
2025-09-17 04:49:00,1.0000000000000082,0.15,50.0,0.848475946363307,100.0
2025-09-17 04:50:00,0.9999999999999973,0.15,50.0,0.8295273567559466,100.0
2025-09-17 04:51:00,0.9999999999999369,0.15,50.0,0.8492387010143702,100.0
2025-09-17 04:52:00,0.9999999999950437,0.15,50.0,0.8378668491691401,100.0
2025-09-17 04:53:00,0.9999999999994882,0.15,50.0,0.8452622147517136,100.0
2025-09-17 04:54:00,0.9999999999999984,0.15,50.0,0.8394331757317799,100.0
2025-09-17 04:55:00,0.9999999999998612,0.15,50.0,0.833422091874354,100.0
2025-09-17 04:56:00,1.0000000000005058,0.15,50.0,0.8346213566123838,100.0
2025-09-17 04:57:00,1.0000000000001363,0.15,50.0,0.8460202374477468,100.0
2025-09-17 04:58:00,0.9999999999999061,0.15,50.0,0.8308414185084967,100.0
2025-09-17 04:59:00,1.0000000000005271,0.15,50.0,0.8455868035316891,100.0
2025-09-17 05:00:00,1.0000000000000526,0.15,50.0,0.8327773436827842,100.0
2025-09-17 05:01:00,0.9999999999999929,0.15,50.0,0.8394140638456066,100.0
2025-09-17 05:02:00,1.000000000000002,0.15,50.0,0.8450274071487245,100.0
2025-09-17 05:03:00,1.0000000000000202,0.15,50.0,0.8400163629768781,100.0
2025-09-17 05:04:00,1.0000000000002465,0.15,50.0,0.8384309239391629,100.0
2025-09-17 05:05:00,0.9999999999999276,0.15,50.0,0.8460435708488999,100.0
2025-09-17 05:06:00,1.0000000000001978,0.15,50.0,0.8420783869921916,100.0
2025-09-17 05:07:00,0.999999999999355,0.15,50.0,0.8419886799071882,100.0
2025-09-17 05:08:00,0.9999999999982376,0.15,50.0,0.8407392298221072,100.0
2025-09-17 05:09:00,0.9999999999999786,0.15,50.0,0.8486655835896447,100.0
2025-09-17 05:10:00,0.999999999999986,0.15,50.0,0.8464773489115393,100.0
2025-09-17 05:11:00,1.0000000000000082,0.15,50.0,0.8370145327757337,100.0
2025-09-17 05:12:00,0.9999999999993496,0.15,50.0,0.8486097789348201,100.0
2025-09-17 05:13:00,0.9999999999979725,0.15,50.0,0.8452830621972386,100.0
2025-09-17 05:14:00,1.0000000000000302,0.15,50.0,0.84408840075778,100.0
2025-09-17 05:15:00,0.9999999999999761,0.15,50.0,0.8456624442983329,100.0
2025-09-17 05:16:00,0.9999999999971907,0.15,50.0,0.8404574930041454,100.0
2025-09-17 05:17:00,0.9999999999998855,0.15,50.0,0.8492636622212227,100.0
2025-09-17 05:18:00,1.0000000000000036,0.15,50.0,0.8496601335934891,100.0
2025-09-17 05:19:00,1.0000000000000095,0.15,50.0,0.8440859746102078,100.0
2025-09-17 05:20:00,1.0000000000001228,0.15,50.0,0.8404089376470036,100.0
2025-09-17 05:21:00,0.9999999999999524,0.15,50.0,0.8463425260551849,100.0
2025-09-17 05:22:00,0.9999999999992766,0.15,50.0,0.8420873252108834,100.0
2025-09-17 05:23:00,0.9999999999999984,0.15,50.0,0.8487823312557409,100.0
2025-09-17 05:24:00,0.9999999999999937,0.15,50.0,0.8432088667283566,100.0
