timestamp,thermal_energy_kcal_kg,electrical_energy_kwh_t,total_power_kw,specific_power_kwh_t,fuel_rate_tph,kiln_speed_rpm,feed_rate_tph
2025-09-17 00:21:00,687.5,99.6679482038563,830.5662350321359,99.6679482038563,15.0,2.9335896407712587,200.0
2025-09-17 00:22:00,687.5,99.19399599045563,826.616633253797,99.19399599045563,15.0,2.8387991980911265,200.0
2025-09-17 00:23:00,687.5,99.72887188721911,831.0739323934927,99.72887188721911,15.0,2.945774377443823,200.0
2025-09-17 00:24:00,687.5,99.76238478921809,831.3532065768173,99.76238478921809,15.0,2.952476957843619,200.0
2025-09-17 00:25:00,687.5,99.52558933254394,829.3799111045329,99.52558933254394,15.0,2.90511786650879,200.0
2025-09-17 00:26:00,687.5,99.44162389829158,828.6801991524299,99.44162389829158,15.0,2.888324779658316,200.0
2025-09-17 00:27:00,687.5,99.36485997841511,828.040499820126,99.36485997841511,15.0,2.8729719956830215,200.0
2025-09-17 00:28:00,687.5,99.68467319666382,830.7056099721985,99.68467319666382,15.0,2.9369346393327653,200.0
2025-09-17 00:29:00,687.5,100.00943868680045,833.4119890566704,100.00943868680045,15.0,3.0018877373600903,200.0
2025-09-17 00:30:00,687.5,99.99998290217887,833.3331908514906,99.99998290217887,15.0,2.9999965804357736,200.0
2025-09-17 00:31:00,687.5,99.94173926550336,832.847827212528,99.94173926550336,15.0,2.9883478531006724,200.0
2025-09-17 00:32:00,687.5,99.22814986126852,826.9012488439043,99.22814986126852,15.0,2.8456299722537044,200.0
2025-09-17 00:33:00,687.5,100.12599351350637,834.3832792792197,100.12599351350637,15.0,3.025198702701274,200.0
2025-09-17 00:34:00,687.5,99.58240395332584,829.8533662777153,99.58240395332584,15.0,2.916480790665169,200.0
2025-09-17 00:35:00,687.5,100.03291365023713,833.6076137519761,100.03291365023713,15.0,3.0065827300474277,200.0
2025-09-17 00:36:00,687.5,99.55541160027363,829.6284300022803,99.55541160027363,15.0,2.9110823200547244,200.0
2025-09-17 00:37:00,687.5,99.01812132070073,825.1510110058393,99.01812132070073,15.0,2.8036242641401445,200.0
2025-09-17 00:38:00,687.5,99.88344105558103,832.3620087965086,99.88344105558103,15.0,2.976688211116205,200.0
2025-09-17 00:39:00,687.5,99.12820962997107,826.0684135830921,99.12820962997107,15.0,2.8256419259942134,200.0
2025-09-17 00:40:00,687.5,99.98574160995807,833.2145134163173,99.98574160995807,15.0,2.997148321991613,200.0
2025-09-17 00:41:00,687.5,99.94093775971267,832.8411479976056,99.94093775971267,15.0,2.9881875519425325,200.0
2025-09-17 00:42:00,687.5,99.78483934039828,831.5403278366524,99.78483934039828,15.0,2.956967868079656,200.0
2025-09-17 00:43:00,687.5,99.9904788474609,833.2539903955076,99.9904788474609,15.0,2.9980957694921826,200.0
2025-09-17 00:44:00,687.5,99.95837273172398,832.9864394310331,99.95837273172398,15.0,2.9916745463447962,200.0
2025-09-17 00:45:00,687.5,99.86218432902398,832.184869408533,99.86218432902398,15.0,2.9724368658047937,200.0
2025-09-17 00:46:00,687.5,99.63804073489125,830.3170061240938,99.63804073489125,15.0,2.9276081469782484,200.0
2025-09-17 00:47:00,687.5,99.55873982665649,829.6561652221375,99.55873982665649,15.0,2.911747965331297,200.0
2025-09-17 00:48:00,687.5,100.0295516159856,833.57959679988,100.0295516159856,15.0,3.005910323197119,200.0
2025-09-17 00:49:00,687.5,99.59624419041333,829.9687015867777,99.59624419041333,15.0,2.919248838082667,200.0
2025-09-17 00:50:00,687.5,100.02773726171768,833.5644771809806,100.02773726171768,15.0,3.005547452343535,200.0
2025-09-17 00:51:00,687.5,100.52550791622289,837.712565968524,100.52550791622289,15.0,3.1051015832445796,200.0
2025-09-17 00:52:00,687.5,99.9689689898912,833.0747415824267,99.9689689898912,15.0,2.993793797978238,200.0
2025-09-17 00:53:00,687.5,100.02472885230297,833.5394071025248,100.02472885230297,15.0,3.0049457704605946,200.0
2025-09-17 00:54:00,687.5,100.16628484902412,834.7190404085344,100.16628484902412,15.0,3.0332569698048237,200.0
2025-09-17 00:55:00,687.5,100.48121044351895,837.3434203626579,100.48121044351895,15.0,3.0962420887037894,200.0
2025-09-17 00:56:00,687.5,100.39582138334221,836.6318448611851,100.39582138334221,15.0,3.079164276668441,200.0
2025-09-17 00:57:00,687.5,100.11111615956864,834.2593013297387,100.11111615956864,15.0,3.022223231913729,200.0
2025-09-17 00:58:00,687.5,100.28058227040326,835.6715189200272,100.28058227040326,15.0,3.0561164540806525,200.0
2025-09-17 00:59:00,687.5,99.93047068441966,832.7539223701638,99.93047068441966,15.0,2.9860941368839327,200.0
2025-09-17 01:00:00,687.5,100.54125761326836,837.843813443903,100.54125761326836,15.0,3.108251522653672,200.0
2025-09-17 01:01:00,687.5,100.10727448933716,834.227287411143,100.10727448933716,15.0,3.0214548978674305,200.0
2025-09-17 01:02:00,687.5,100.3536881599525,836.2807346662707,100.3536881599525,15.0,3.0707376319904998,200.0
2025-09-17 01:03:00,687.5,100.10521129424151,834.2100941186792,100.10521129424151,15.0,3.0210422588483037,200.0
2025-09-17 01:04:00,687.5,99.69860195009502,830.8216829174585,99.69860195009502,15.0,2.9397203900190054,200.0
2025-09-17 01:05:00,687.5,99.96320095817939,833.0266746514949,99.96320095817939,15.0,2.992640191635878,200.0
2025-09-17 01:06:00,687.5,100.0245323108214,833.537769256845,100.0245323108214,15.0,3.00490646216428,200.0
2025-09-17 01:07:00,687.5,100.06890088757143,833.9075073964286,100.06890088757143,15.0,3.0137801775142847,200.0
2025-09-17 01:08:00,687.5,99.85546150389692,832.1288458658076,99.85546150389692,15.0,2.9710923007793824,200.0
2025-09-17 01:09:00,687.5,99.90891160271315,832.5742633559429,99.90891160271315,15.0,2.98178232054263,200.0
2025-09-17 01:10:00,687.5,99.7693631336741,831.4113594472842,99.7693631336741,15.0,2.95387262673482,200.0
2025-09-17 01:11:00,687.5,100.08364583737797,834.0303819781498,100.08364583737797,15.0,3.0167291674755954,200.0
2025-09-17 01:12:00,687.5,100.71177820757964,839.264818396497,100.71177820757964,15.0,3.1423556415159295,200.0
2025-09-17 01:13:00,687.5,101.00135418096107,841.677951508009,101.00135418096107,15.0,3.2002708361922156,200.0
2025-09-17 01:14:00,687.5,100.10438572527443,834.2032143772868,100.10438572527443,15.0,3.0208771450548846,200.0
2025-09-17 01:15:00,687.5,100.4023074252565,836.6858952104708,100.4023074252565,15.0,3.0804614850512984,200.0
2025-09-17 01:16:00,687.5,100.41397622152553,836.7831351793794,100.41397622152553,15.0,3.0827952443051054,200.0
2025-09-17 01:17:00,687.5,100.32171537581124,836.0142947984269,100.32171537581124,15.0,3.0643430751622467,200.0
2025-09-17 01:18:00,687.5,100.4826164622674,837.3551371855616,100.4826164622674,15.0,3.096523292453479,200.0
2025-09-17 01:19:00,687.5,100.55991036460621,837.9992530383851,100.55991036460621,15.0,3.1119820729212426,200.0
2025-09-17 01:20:00,687.5,100.246140765277,835.3845063773084,100.246140765277,15.0,3.0492281530553997,200.0
2025-09-17 01:21:00,687.5,100.92688603439464,841.0573836199554,100.92688603439464,15.0,3.1853772068789286,200.0
2025-09-17 01:22:00,687.5,100.72019031748309,839.334919312359,100.72019031748309,15.0,3.1440380634966174,200.0
2025-09-17 01:23:00,687.5,100.64726391013451,838.727199251121,100.64726391013451,15.0,3.129452782026904,200.0
2025-09-17 01:24:00,687.5,100.41339996823878,836.7783330686565,100.41339996823878,15.0,3.082679993647756,200.0
2025-09-17 01:25:00,687.5,100.66984496524495,838.9153747103746,100.66984496524495,15.0,3.1339689930489896,200.0
2025-09-17 01:26:00,687.5,100.77864976177246,839.8220813481038,100.77864976177246,15.0,3.1557299523544926,200.0
2025-09-17 01:27:00,687.5,101.10246474680862,842.5205395567385,101.10246474680862,15.0,3.220492949361724,200.0
2025-09-17 01:28:00,687.5,100.93687837837396,841.1406531531164,100.93687837837396,15.0,3.187375675674791,200.0
2025-09-17 01:29:00,687.5,100.70349075875546,839.1957563229622,100.70349075875546,15.0,3.140698151751094,200.0
2025-09-17 01:30:00,687.5,100.57550935281094,838.1292446067578,100.57550935281094,15.0,3.115101870562188,200.0
2025-09-17 01:31:00,687.5,100.58860941288323,838.238411774027,100.58860941288323,15.0,3.1177218825766455,200.0
2025-09-17 01:32:00,687.5,100.91287541439418,840.9406284532848,100.91287541439418,15.0,3.1825750828788353,200.0
2025-09-17 01:33:00,687.5,100.3989713495276,836.6580945793967,100.3989713495276,15.0,3.0797942699055203,200.0
2025-09-17 01:34:00,687.5,100.82141310723615,840.1784425603013,100.82141310723615,15.0,3.164282621447231,200.0
2025-09-17 01:35:00,687.5,100.690332027205,839.0861002267084,100.690332027205,15.0,3.138066405441,200.0
2025-09-17 01:36:00,687.5,100.72733563990825,839.3944636659021,100.72733563990825,15.0,3.145467127981649,200.0
2025-09-17 01:37:00,687.5,100.74184502512084,839.5153752093403,100.74184502512084,15.0,3.148369005024168,200.0
2025-09-17 01:38:00,687.5,100.70609954803695,839.2174962336412,100.70609954803695,15.0,3.141219909607388,200.0
2025-09-17 01:39:00,687.5,101.05314986567703,842.1095822139752,101.05314986567703,15.0,3.2106299731354055,200.0
2025-09-17 01:40:00,687.5,100.55983810199868,837.9986508499891,100.55983810199868,15.0,3.1119676203997346,200.0
2025-09-17 01:41:00,687.5,100.35659803773531,836.3049836477943,100.35659803773531,15.0,3.0713196075470632,200.0
2025-09-17 01:42:00,687.5,100.42075671512767,836.8396392927306,100.42075671512767,15.0,3.0841513430255327,200.0
2025-09-17 01:43:00,687.5,100.43734704922383,836.9778920768653,100.43734704922383,15.0,3.087469409844766,200.0
2025-09-17 01:44:00,687.5,100.07681518994511,833.9734599162092,100.07681518994511,15.0,3.0153630379890215,200.0
2025-09-17 01:45:00,687.5,100.69625563001544,839.135463583462,100.69625563001544,15.0,3.1392511260030886,200.0
2025-09-17 01:46:00,687.5,100.74343969342583,839.5286641118819,100.74343969342583,15.0,3.1486879386851654,200.0
2025-09-17 01:47:00,687.5,100.30837179061302,835.9030982551085,100.30837179061302,15.0,3.0616743581226054,200.0
2025-09-17 01:48:00,687.5,100.93079347881867,841.0899456568222,100.93079347881867,15.0,3.186158695763733,200.0
2025-09-17 01:49:00,687.5,100.1821140725825,834.8509506048541,100.1821140725825,15.0,3.0364228145164978,200.0
2025-09-17 01:50:00,687.5,101.0798643320737,842.3322027672808,101.0798643320737,15.0,3.21597286641474,200.0
2025-09-17 01:51:00,687.5,101.073481436301,842.2790119691749,101.073481436301,15.0,3.2146962872602,200.0
2025-09-17 01:52:00,687.5,100.92658423446714,841.0548686205594,100.92658423446714,15.0,3.185316846893428,200.0
2025-09-17 01:53:00,687.5,100.71262101036211,839.2718417530176,100.71262101036211,15.0,3.1425242020724213,200.0
2025-09-17 01:54:00,687.5,101.1506727974099,842.9222733117491,101.1506727974099,15.0,3.2301345594819795,200.0
2025-09-17 01:55:00,687.5,101.08264770358711,842.3553975298927,101.08264770358711,15.0,3.2165295407174215,200.0
2025-09-17 01:56:00,687.5,100.99838160889824,841.6531800741519,100.99838160889824,15.0,3.1996763217796476,200.0
2025-09-17 01:57:00,687.5,100.75789117498681,839.6490931248901,100.75789117498681,15.0,3.151578234997361,200.0
2025-09-17 01:58:00,687.5,101.35759266036108,844.646605503009,101.35759266036108,15.0,3.271518532072216,200.0
2025-09-17 01:59:00,687.5,101.23156228575161,843.5963523812634,101.23156228575161,15.0,3.2463124571503204,200.0
2025-09-17 02:00:00,687.5,101.46535347470834,845.5446122892362,101.46535347470834,15.0,3.293070694941668,200.0
2025-09-17 02:01:00,687.5,101.02838405343029,841.9032004452524,101.02838405343029,15.0,3.2056768106860565,200.0
2025-09-17 02:02:00,687.5,101.27769593247288,843.9807994372741,101.27769593247288,15.0,3.2555391864945755,200.0
2025-09-17 02:03:00,687.5,101.40125883758874,845.0104903132395,101.40125883758874,15.0,3.2802517675177487,200.0
2025-09-17 02:04:00,687.5,101.01949344191183,841.829112015932,101.01949344191183,15.0,3.2038986883823672,200.0
2025-09-17 02:05:00,687.5,101.14308630649701,842.8590525541417,101.14308630649701,15.0,3.2286172612994024,200.0
2025-09-17 02:06:00,687.5,101.36169143217812,844.6807619348177,101.36169143217812,15.0,3.272338286435625,200.0
2025-09-17 02:07:00,687.5,101.0598294092236,842.1652450768634,101.0598294092236,15.0,3.21196588184472,200.0
2025-09-17 02:08:00,687.5,101.1734535403831,843.1121128365257,101.1734535403831,15.0,3.234690708076618,200.0
2025-09-17 02:09:00,687.5,101.44696494794648,845.3913745662207,101.44696494794648,15.0,3.289392989589296,200.0
2025-09-17 02:10:00,687.5,101.60456662374526,846.7047218645438,101.60456662374526,15.0,3.32091332474905,200.0
2025-09-17 02:11:00,687.5,101.54617276985267,846.2181064154389,101.54617276985267,15.0,3.309234553970534,200.0
2025-09-17 02:12:00,687.5,101.91224240291753,849.2686866909794,101.91224240291753,15.0,3.382448480583506,200.0
2025-09-17 02:13:00,687.5,101.74354574231788,847.8628811859822,101.74354574231788,15.0,3.3487091484635747,200.0
2025-09-17 02:14:00,687.5,101.68489624849167,847.3741354040973,101.68489624849167,15.0,3.336979249698333,200.0
2025-09-17 02:15:00,687.5,101.31043783773127,844.2536486477607,101.31043783773127,15.0,3.2620875675462555,200.0
2025-09-17 02:16:00,687.5,101.58878789190311,846.5732324325259,101.58878789190311,15.0,3.317757578380622,200.0
2025-09-17 02:17:00,687.5,102.58600040274777,854.8833366895648,102.58600040274777,15.0,3.517200080549555,200.0
2025-09-17 02:18:00,687.5,102.06048554392689,850.5040461993907,102.06048554392689,15.0,3.412097108785378,200.0
2025-09-17 02:19:00,687.5,102.4338326539432,853.6152721161933,102.4338326539432,15.0,3.4867665307886395,200.0
2025-09-17 02:20:00,687.5,101.91669725947877,849.3058104956564,101.91669725947877,15.0,3.383339451895753,200.0
2025-09-17 02:21:00,687.5,102.49364028376834,854.1136690314029,102.49364028376834,15.0,3.4987280567536696,200.0
2025-09-17 02:22:00,687.5,102.38151676190697,853.1793063492247,102.38151676190697,15.0,3.4763033523813927,200.0
2025-09-17 02:23:00,687.5,101.8456641641903,848.7138680349191,101.8456641641903,15.0,3.36913283283806,200.0
2025-09-17 02:24:00,687.5,102.00967222023034,850.0806018352529,102.00967222023034,15.0,3.4019344440460677,200.0
2025-09-17 02:25:00,687.5,101.54000623578072,846.1667186315061,101.54000623578072,15.0,3.3080012471561444,200.0
2025-09-17 02:26:00,687.5,101.8880748715904,849.0672905965866,101.8880748715904,15.0,3.377614974318082,200.0
2025-09-17 02:27:00,687.5,101.54360012163392,846.1966676802826,101.54360012163392,15.0,3.308720024326782,200.0
2025-09-17 02:28:00,687.5,101.99431411005,849.95261758375,101.99431411005,15.0,3.398862822009999,200.0
2025-09-17 02:29:00,687.5,101.58240435618595,846.5200363015496,101.58240435618595,15.0,3.3164808712371894,200.0
2025-09-17 02:30:00,687.5,101.65080484313239,847.0900403594366,101.65080484313239,15.0,3.330160968626479,200.0
2025-09-17 02:31:00,687.5,101.15485517371278,842.9571264476064,101.15485517371278,15.0,3.2309710347425558,200.0
2025-09-17 02:32:00,687.5,101.66090697661602,847.1742248051336,101.66090697661602,15.0,3.3321813953232025,200.0
2025-09-17 02:33:00,687.5,101.27214445065428,843.9345370887858,101.27214445065428,15.0,3.2544288901308565,200.0
2025-09-17 02:34:00,687.5,101.6563853850166,847.1365448751384,101.6563853850166,15.0,3.3312770770033224,200.0
2025-09-17 02:35:00,687.5,102.02202979081687,850.1835815901405,102.02202979081687,15.0,3.404405958163374,200.0
2025-09-17 02:36:00,687.5,101.15385482661063,842.9487902217552,101.15385482661063,15.0,3.230770965322126,200.0
2025-09-17 02:37:00,687.5,101.91953469021546,849.3294557517955,101.91953469021546,15.0,3.3839069380430917,200.0
2025-09-17 02:38:00,687.5,102.06082600687235,850.5068833906029,102.06082600687235,15.0,3.4121652013744685,200.0
2025-09-17 02:39:00,687.5,102.321192197428,852.6766016452334,102.321192197428,15.0,3.4642384394856,200.0
2025-09-17 02:40:00,687.5,101.70136167087782,847.5113472573152,101.70136167087782,15.0,3.3402723341755634,200.0
2025-09-17 02:41:00,687.5,102.13251468866324,851.1042890721936,102.13251468866324,15.0,3.4265029377326472,200.0
2025-09-17 02:42:00,687.5,101.73889144989607,847.8240954158006,101.73889144989607,15.0,3.3477782899792152,200.0
2025-09-17 02:43:00,687.5,102.18942713905027,851.5785594920854,102.18942713905027,15.0,3.4378854278100524,200.0
2025-09-17 02:44:00,687.5,101.62488405581287,846.8740337984406,101.62488405581287,15.0,3.3249768111625735,200.0
2025-09-17 02:45:00,687.5,102.57757051110598,854.8130875925498,102.57757051110598,15.0,3.515514102221196,200.0
2025-09-17 02:46:00,687.5,101.51027445287413,845.9189537739511,101.51027445287413,15.0,3.302054890574827,200.0
2025-09-17 02:47:00,687.5,101.79833928283735,848.3194940236446,101.79833928283735,15.0,3.3596678565674702,200.0
2025-09-17 02:48:00,687.5,101.41763315383078,845.1469429485898,101.41763315383078,15.0,3.283526630766155,200.0
2025-09-17 02:49:00,687.5,101.83949200182961,848.6624333485801,101.83949200182961,15.0,3.3678984003659225,200.0
2025-09-17 02:50:00,687.5,101.74316469281743,847.8597057734786,101.74316469281743,15.0,3.348632938563485,200.0
2025-09-17 02:51:00,687.5,101.97367698498438,849.7806415415365,101.97367698498438,15.0,3.394735396996877,200.0
2025-09-17 02:52:00,687.5,101.34669021289028,844.5557517740857,101.34669021289028,15.0,3.269338042578056,200.0
2025-09-17 02:53:00,687.5,101.75751354958962,847.9792795799135,101.75751354958962,15.0,3.351502709917923,200.0
2025-09-17 02:54:00,687.5,101.62568215769818,846.8806846474848,101.62568215769818,15.0,3.325136431539637,200.0
2025-09-17 02:55:00,687.5,102.21511192431404,851.7925993692837,102.21511192431404,15.0,3.443022384862808,200.0
2025-09-17 02:56:00,687.5,102.10177384082371,850.8481153401976,102.10177384082371,15.0,3.420354768164743,200.0
2025-09-17 02:57:00,687.5,102.22808221198261,851.9006850998552,102.22808221198261,15.0,3.445616442396521,200.0
2025-09-17 02:58:00,687.5,101.8270897785815,848.5590814881792,101.8270897785815,15.0,3.3654179557163,200.0
2025-09-17 02:59:00,687.5,102.17298324809472,851.4415270674559,102.17298324809472,15.0,3.4345966496189457,200.0
2025-09-17 03:00:00,687.5,101.92949023912384,849.4124186593654,101.92949023912384,15.0,3.385898047824766,200.0
2025-09-17 03:01:00,687.5,101.84806029942337,848.733835828528,101.84806029942337,15.0,3.369612059884674,200.0
2025-09-17 03:02:00,687.5,101.97349914857001,849.7791595714167,101.97349914857001,15.0,3.394699829714002,200.0
2025-09-17 03:03:00,687.5,101.75788984614684,847.982415384557,101.75788984614684,15.0,3.351577969229367,200.0
2025-09-17 03:04:00,687.5,102.02263512280999,850.1886260234165,102.02263512280999,15.0,3.4045270245619985,200.0
2025-09-17 03:05:00,687.5,102.46746572468233,853.8955477056861,102.46746572468233,15.0,3.4934931449364663,200.0
2025-09-17 03:06:00,687.5,102.5492903371446,854.5774194762049,102.5492903371446,15.0,3.5098580674289193,200.0
2025-09-17 03:07:00,687.5,102.08425698624816,850.702141552068,102.08425698624816,15.0,3.416851397249633,200.0
2025-09-17 03:08:00,687.5,101.8318224465716,848.5985203880967,101.8318224465716,15.0,3.3663644893143227,200.0
2025-09-17 03:09:00,687.5,101.9986959242924,849.9891327024367,101.9986959242924,15.0,3.399739184858481,200.0
2025-09-17 03:10:00,687.5,102.26070990179578,852.1725825149648,102.26070990179578,15.0,3.4521419803591544,200.0
2025-09-17 03:11:00,687.5,102.3504347165602,852.9202893046682,102.3504347165602,15.0,3.4700869433120403,200.0
2025-09-17 03:12:00,687.5,101.92979336296695,849.4149446913912,101.92979336296695,15.0,3.3859586725933886,200.0
2025-09-17 03:13:00,687.5,101.89938914807239,849.1615762339366,101.89938914807239,15.0,3.379877829614478,200.0
2025-09-17 03:14:00,687.5,101.95177214030889,849.5981011692407,101.95177214030889,15.0,3.390354428061778,200.0
2025-09-17 03:15:00,687.5,101.91690187682696,849.3075156402247,101.91690187682696,15.0,3.38338037536539,200.0
2025-09-17 03:16:00,687.5,101.72904004345945,847.742000362162,101.72904004345945,15.0,3.3458080086918907,200.0
2025-09-17 03:17:00,687.5,102.30709428198824,852.5591190165687,102.30709428198824,15.0,3.461418856397648,200.0
2025-09-17 03:18:00,687.5,102.47452250802174,853.9543542335144,102.47452250802174,15.0,3.494904501604346,200.0
2025-09-17 03:19:00,687.5,102.15684319956573,851.3070266630476,102.15684319956573,15.0,3.4313686399131456,200.0
2025-09-17 03:20:00,687.5,102.29724298072439,852.4770248393698,102.29724298072439,15.0,3.4594485961448793,200.0
2025-09-17 03:21:00,687.5,101.90399549999012,849.1999624999177,101.90399549999012,15.0,3.3807990999980224,200.0
2025-09-17 03:22:00,687.5,102.24348196936971,852.0290164114143,102.24348196936971,15.0,3.4486963938739423,200.0
2025-09-17 03:23:00,687.5,101.64618779099666,847.0515649249722,101.64618779099666,15.0,3.3292375581993334,200.0
2025-09-17 03:24:00,687.5,101.59927957416434,846.6606631180362,101.59927957416434,15.0,3.3198559148328695,200.0
2025-09-17 03:25:00,687.5,101.54847077682388,846.2372564735323,101.54847077682388,15.0,3.309694155364776,200.0
2025-09-17 03:26:00,687.5,102.03006683663935,850.2505569719946,102.03006683663935,15.0,3.4060133673278705,200.0
2025-09-17 03:27:00,687.5,102.63317259237836,855.2764382698197,102.63317259237836,15.0,3.5266345184756704,200.0
2025-09-17 03:28:00,687.5,102.00471240310218,850.0392700258514,102.00471240310218,15.0,3.400942480620436,200.0
2025-09-17 03:29:00,687.5,102.45227514680529,853.7689595567108,102.45227514680529,15.0,3.4904550293610592,200.0
2025-09-17 03:30:00,687.5,101.71656788077163,847.638065673097,101.71656788077163,15.0,3.343313576154327,200.0
2025-09-17 03:31:00,687.5,102.26069558791517,852.1724632326263,102.26069558791517,15.0,3.452139117583033,200.0
2025-09-17 03:32:00,687.5,101.9599891154018,849.6665759616817,101.9599891154018,15.0,3.39199782308036,200.0
2025-09-17 03:33:00,687.5,102.03699235189916,850.3082695991596,102.03699235189916,15.0,3.407398470379833,200.0
2025-09-17 03:34:00,687.5,102.39432913186558,853.2860760988798,102.39432913186558,15.0,3.4788658263731147,200.0
2025-09-17 03:35:00,687.5,102.73630423786867,856.1358686489056,102.73630423786867,15.0,3.547260847573732,200.0
2025-09-17 03:36:00,687.5,102.95766155340402,857.9805129450336,102.95766155340402,15.0,3.591532310680805,200.0
2025-09-17 03:37:00,687.5,102.50913675414823,854.2428062845685,102.50913675414823,15.0,3.5018273508296467,200.0
2025-09-17 03:38:00,687.5,103.10005410725071,859.1671175604225,103.10005410725071,15.0,3.6200108214501423,200.0
2025-09-17 03:39:00,687.5,102.22241231583983,851.8534359653319,102.22241231583983,15.0,3.4444824631679665,200.0
2025-09-17 03:40:00,687.5,102.68326102542605,855.6938418785504,102.68326102542605,15.0,3.5366522050852085,200.0
2025-09-17 03:41:00,687.5,102.00352843859318,850.0294036549432,102.00352843859318,15.0,3.4007056877186366,200.0
2025-09-17 03:42:00,687.5,101.8925462450401,849.1045520420008,101.8925462450401,15.0,3.37850924900802,200.0
2025-09-17 03:43:00,687.5,102.86703945829981,857.225328819165,102.86703945829981,15.0,3.5734078916599623,200.0
2025-09-17 03:44:00,687.5,102.07198595858054,850.5998829881711,102.07198595858054,15.0,3.4143971917161084,200.0
2025-09-17 03:45:00,687.5,102.21795519419511,851.8162932849592,102.21795519419511,15.0,3.4435910388390223,200.0
2025-09-17 03:46:00,687.5,101.98470756868639,849.8725630723866,101.98470756868639,15.0,3.3969415137372776,200.0
2025-09-17 03:47:00,687.5,102.12168614857396,851.0140512381163,102.12168614857396,15.0,3.424337229714791,200.0
2025-09-17 03:48:00,687.5,102.20014118218859,851.6678431849049,102.20014118218859,15.0,3.440028236437717,200.0
2025-09-17 03:49:00,687.5,102.69280159849045,855.773346654087,102.69280159849045,15.0,3.53856031969809,200.0
2025-09-17 03:50:00,687.5,102.6711235112502,855.5926959270851,102.6711235112502,15.0,3.5342247022500404,200.0
2025-09-17 03:51:00,687.5,101.8295335817215,848.5794465143458,101.8295335817215,15.0,3.3659067163443006,200.0
2025-09-17 03:52:00,687.5,101.88055210552237,849.004600879353,101.88055210552237,15.0,3.376110421104473,200.0
2025-09-17 03:53:00,687.5,101.82358959099389,848.5299132582824,101.82358959099389,15.0,3.364717918198778,200.0
2025-09-17 03:54:00,687.5,102.64390111685968,855.3658426404974,102.64390111685968,15.0,3.528780223371936,200.0
2025-09-17 03:55:00,687.5,101.95746036446369,849.6455030371973,101.95746036446369,15.0,3.3914920728927362,200.0
2025-09-17 03:56:00,687.5,101.9971235219265,849.9760293493874,101.9971235219265,15.0,3.3994247043852988,200.0
2025-09-17 03:57:00,687.5,102.24487664092828,852.0406386744024,102.24487664092828,15.0,3.4489753281856568,200.0
2025-09-17 03:58:00,687.5,102.35352874145018,852.9460728454181,102.35352874145018,15.0,3.470705748290034,200.0
2025-09-17 03:59:00,687.5,102.24311004789398,852.0259170657831,102.24311004789398,15.0,3.448622009578796,200.0
2025-09-17 04:00:00,687.5,101.43204631170786,845.2670525975656,101.43204631170786,15.0,3.286409262341573,200.0
