timestamp,free_lime_percent,c3s_content_percent,c2s_content_percent,c3a_content_percent,water_cement_ratio,fineness_blaine_cm2_g,compressive_strength_mpa,free_lime_pct
2025-09-17 00:31:00,3.598600806374587,46.795,26.6025,8.0,0.39988347853100675,3079.5,30.8975,3.598600806374587
2025-09-17 00:32:00,3.5482518970310686,46.795,26.6025,8.0,0.39845629972253704,3079.5,30.8975,3.5482518970310686
2025-09-17 00:33:00,3.6108296025080184,46.795,26.6025,8.0,0.40025198702701276,3079.5,30.8975,3.6108296025080184
2025-09-17 00:34:00,3.5738630175099546,46.795,26.6025,8.0,0.3991648079066517,3079.5,30.8975,3.5738630175099546
2025-09-17 00:35:00,3.6046894391867688,46.795,26.6025,8.0,0.4000658273004743,3079.5,30.8975,3.6046894391867688
2025-09-17 00:36:00,3.5719554567101337,46.795,26.6025,8.0,0.39911082320054725,3079.5,30.8975,3.5719554567101337
2025-09-17 00:37:00,3.5324564715673183,46.795,26.6025,8.0,0.39803624264140147,3079.5,30.8975,3.5324564715673183
2025-09-17 00:38:00,3.5946685486586274,46.795,26.6025,8.0,0.39976688211116207,3079.5,30.8975,3.5946685486586274
2025-09-17 00:39:00,3.540794349187773,46.795,26.6025,8.0,0.39825641925994215,3079.5,30.8975,3.540794349187773
2025-09-17 00:40:00,3.601548536241112,46.795,26.6025,8.0,0.39997148321991616,3079.5,30.8975,3.601548536241112
2025-09-17 00:41:00,3.5985469522571334,46.795,26.6025,8.0,0.39988187551942533,3079.5,30.8975,3.5985469522571334
2025-09-17 00:42:00,3.5879472101692835,46.795,26.6025,8.0,0.39956967868079657,3079.5,30.8975,3.5879472101692835
2025-09-17 00:43:00,3.60186485334218,46.795,26.6025,8.0,0.39998095769492187,3079.5,30.8975,3.60186485334218
2025-09-17 00:44:00,3.599717125885108,46.795,26.6025,8.0,0.39991674546344796,3079.5,30.8975,3.599717125885108
2025-09-17 00:45:00,3.593227091797207,46.795,26.6025,8.0,0.39972436865804795,3079.5,30.8975,3.593227091797207
2025-09-17 00:46:00,3.577772697237002,46.795,26.6025,8.0,0.3992760814697825,3079.5,30.8975,3.577772697237002
2025-09-17 00:47:00,3.572191046162142,46.795,26.6025,8.0,0.399117479653313,3079.5,30.8975,3.572191046162142
2025-09-17 00:48:00,3.604466234039488,46.795,26.6025,8.0,0.4000591032319712,3079.5,30.8975,3.604466234039488
2025-09-17 00:49:00,3.5748383766180174,46.795,26.6025,8.0,0.3991924883808267,3079.5,30.8975,3.5748383766180174
2025-09-17 00:50:00,3.604345737733806,46.795,26.6025,8.0,0.4000554745234354,3079.5,30.8975,3.604345737733806
2025-09-17 00:51:00,3.636348033768595,46.795,26.6025,8.0,0.40105101583244585,3079.5,30.8975,3.636348033768595
2025-09-17 00:52:00,3.6004269774605206,46.795,26.6025,8.0,0.3999379379797824,3079.5,30.8975,3.6004269774605206
2025-09-17 00:53:00,3.6041458767772827,46.795,26.6025,8.0,0.400049457704606,3079.5,30.8975,3.6041458767772827
2025-09-17 00:54:00,3.613464112218611,46.795,26.6025,8.0,0.40033256969804826,3079.5,30.8975,3.613464112218611
2025-09-17 00:55:00,3.6335835154185507,46.795,26.6025,8.0,0.40096242088703793,3079.5,30.8975,3.6335835154185507
2025-09-17 00:56:00,3.628209663257751,46.795,26.6025,8.0,0.40079164276668444,3079.5,30.8975,3.628209663257751
2025-09-17 00:57:00,3.6098532728089237,46.795,26.6025,8.0,0.40022223231913734,3079.5,30.8975,3.6098532728089237
2025-09-17 00:58:00,3.6208620143158234,46.795,26.6025,8.0,0.40056116454080654,3079.5,30.8975,3.6208620143158234
2025-09-17 00:59:00,3.597843126345448,46.795,26.6025,8.0,0.3998609413688394,3079.5,30.8975,3.597843126345448
2025-09-17 01:00:00,3.6373271437702868,46.795,26.6025,8.0,0.40108251522653676,3079.5,30.8975,3.6373271437702868
2025-09-17 01:01:00,3.6096008499523107,46.795,26.6025,8.0,0.4002145489786743,3079.5,30.8975,3.6096008499523107
2025-09-17 01:02:00,3.625536039045982,46.795,26.6025,8.0,0.400707376319905,3079.5,30.8975,3.625536039045982
2025-09-17 01:03:00,3.6094652315477127,46.795,26.6025,8.0,0.40021042258848305,3079.5,30.8975,3.6094652315477127
2025-09-17 01:04:00,3.5819947811412076,46.795,26.6025,8.0,0.39939720390019007,3079.5,30.8975,3.5819947811412076
2025-09-17 01:05:00,3.600040697212885,46.795,26.6025,8.0,0.3999264019163588,3079.5,30.8975,3.600040697212885
2025-09-17 01:06:00,3.6041328169365867,46.795,26.6025,8.0,0.4000490646216428,3079.5,30.8975,3.6041328169365867
2025-09-17 01:07:00,3.607072389724074,46.795,26.6025,8.0,0.40013780177514285,3079.5,30.8975,3.607072389724074
2025-09-17 01:08:00,3.5927703462921583,46.795,26.6025,8.0,0.3997109230077939,3079.5,30.8975,3.5927703462921583
2025-09-17 01:09:00,3.5963903388983622,46.795,26.6025,8.0,0.3998178232054263,3079.5,30.8975,3.5963903388983622
2025-09-17 01:10:00,3.5868841021282734,46.795,26.6025,8.0,0.3995387262673482,3079.5,30.8975,3.5868841021282734
2025-09-17 01:11:00,3.6080454654849228,46.795,26.6025,8.0,0.40016729167475595,3079.5,30.8975,3.6080454654849228
2025-09-17 01:12:00,3.647802205655899,46.795,26.6025,8.0,0.4014235564151593,3079.5,30.8975,3.647802205655899
2025-09-17 01:13:00,3.6650793398256583,46.795,26.6025,8.0,0.4020027083619222,3079.5,30.8975,3.6650793398256583
2025-09-17 01:14:00,3.6094109546838276,46.795,26.6025,8.0,0.4002087714505489,3079.5,30.8975,3.6094109546838276
2025-09-17 01:15:00,3.628619945158139,46.795,26.6025,8.0,0.400804614850513,3079.5,30.8975,3.628619945158139
2025-09-17 01:16:00,3.629357198660227,46.795,26.6025,8.0,0.4008279524430511,3079.5,30.8975,3.629357198660227
2025-09-17 01:17:00,3.6234973470933376,46.795,26.6025,8.0,0.4006434307516225,3079.5,30.8975,3.6234973470933376
2025-09-17 01:18:00,3.6336715053746618,46.795,26.6025,8.0,0.4009652329245348,3079.5,30.8975,3.6336715053746618
2025-09-17 01:19:00,3.638484163885663,46.795,26.6025,8.0,0.40111982072921243,3079.5,30.8975,3.638484163885663
2025-09-17 01:20:00,3.618644463642733,46.795,26.6025,8.0,0.400492281530554,3079.5,30.8975,3.618644463642733
2025-09-17 01:21:00,3.6606963123483776,46.795,26.6025,8.0,0.4018537720687893,3079.5,30.8975,3.6606963123483776
2025-09-17 01:22:00,3.648313078782013,46.795,26.6025,8.0,0.4014403806349662,3079.5,30.8975,3.648313078782013
2025-09-17 01:23:00,3.643865948312235,46.795,26.6025,8.0,0.4012945278202691,3079.5,30.8975,3.643865948312235
2025-09-17 01:24:00,3.6293208162436996,46.795,26.6025,8.0,0.4008267999364776,3079.5,30.8975,3.6293208162436996
2025-09-17 01:25:00,3.6452473894432673,46.795,26.6025,8.0,0.4013396899304899,3079.5,30.8975,3.6452473894432673
2025-09-17 01:26:00,3.651848313926007,46.795,26.6025,8.0,0.40155729952354496,3079.5,30.8975,3.651848313926007
2025-09-17 01:27:00,3.670965589842519,46.795,26.6025,8.0,0.40220492949361725,3079.5,30.8975,3.670965589842519
2025-09-17 01:28:00,3.6612868186059124,46.795,26.6025,8.0,0.4018737567567479,3079.5,30.8975,3.6612868186059124
2025-09-17 01:29:00,3.647298368054774,46.795,26.6025,8.0,0.401406981517511,3079.5,30.8975,3.647298368054774
2025-09-17 01:30:00,3.6394496328996184,46.795,26.6025,8.0,0.4011510187056219,3079.5,30.8975,3.6394496328996184
2025-09-17 01:31:00,3.640258942911019,46.795,26.6025,8.0,0.40117721882576646,3079.5,30.8975,3.640258942911019
2025-09-17 01:32:00,3.6598670936660778,46.795,26.6025,8.0,0.40182575082878835,3079.5,30.8975,3.6598670936660778
2025-09-17 01:33:00,3.628408961090433,46.795,26.6025,8.0,0.4007979426990552,3079.5,30.8975,3.628408961090433
2025-09-17 01:34:00,3.6544178092164517,46.795,26.6025,8.0,0.40164282621447234,3079.5,30.8975,3.6544178092164517
2025-09-17 01:35:00,3.6464972861000042,46.795,26.6025,8.0,0.40138066405441003,3079.5,30.8975,3.6464972861000042
2025-09-17 01:36:00,3.6487465897950715,46.795,26.6025,8.0,0.4014546712798165,3079.5,30.8975,3.6487465897950715
2025-09-17 01:37:00,3.649625671986797,46.795,26.6025,8.0,0.4014836900502417,3079.5,30.8975,3.649625671986797
2025-09-17 01:38:00,3.647457027419656,46.795,26.6025,8.0,0.4014121990960739,3079.5,30.8975,3.647457027419656
2025-09-17 01:39:00,3.668103939070472,46.795,26.6025,8.0,0.4021062997313541,3079.5,30.8975,3.668103939070472
2025-09-17 01:40:00,3.6384796868276386,46.795,26.6025,8.0,0.40111967620399736,3079.5,30.8975,3.6384796868276386
2025-09-17 01:41:00,3.625721161149042,46.795,26.6025,8.0,0.4007131960754707,3079.5,30.8975,3.625721161149042
2025-09-17 01:42:00,3.6297850887216776,46.795,26.6025,8.0,0.40084151343025537,3079.5,30.8975,3.6297850887216776
2025-09-17 01:43:00,3.630830453919919,46.795,26.6025,8.0,0.40087469409844767,3079.5,30.8975,3.630830453919919
2025-09-17 01:44:00,3.6075949215054606,46.795,26.6025,8.0,0.4001536303798902,3079.5,30.8975,3.6075949215054606
2025-09-17 01:45:00,3.6468580715316596,46.795,26.6025,8.0,0.4013925112600309,3079.5,30.8975,3.6468580715316596
2025-09-17 01:46:00,3.6497221895534224,46.795,26.6025,8.0,0.4014868793868517,3079.5,30.8975,3.6497221895534224
2025-09-17 01:47:00,3.6226439966856643,46.795,26.6025,8.0,0.40061674358122606,3079.5,30.8975,3.6226439966856643
2025-09-17 01:48:00,3.66092731437428,46.795,26.6025,8.0,0.40186158695763735,3079.5,30.8975,3.66092731437428
2025-09-17 01:49:00,3.61449530392881,46.795,26.6025,8.0,0.400364228145165,3079.5,30.8975,3.61449530392881
2025-09-17 01:50:00,3.669656308646196,46.795,26.6025,8.0,0.4021597286641474,3079.5,30.8975,3.669656308646196
2025-09-17 01:51:00,3.6692858696670783,46.795,26.6025,8.0,0.40214696287260204,3079.5,30.8975,3.6692858696670783
2025-09-17 01:52:00,3.660678465691463,46.795,26.6025,8.0,0.4018531684689343,3079.5,30.8975,3.660678465691463
2025-09-17 01:53:00,3.6478534142961987,46.795,26.6025,8.0,0.4014252420207242,3079.5,30.8975,3.6478534142961987
2025-09-17 01:54:00,3.6737461215606095,46.795,26.6025,8.0,0.40230134559481984,3079.5,30.8975,3.6737461215606095
2025-09-17 01:55:00,3.6698177528688656,46.795,26.6025,8.0,0.4021652954071742,3079.5,30.8975,3.6698177528688656
2025-09-17 01:56:00,3.6649051628036515,46.795,26.6025,8.0,0.4019967632177965,3079.5,30.8975,3.6649051628036515
2025-09-17 01:57:00,3.650595977219962,46.795,26.6025,8.0,0.40151578234997365,3079.5,30.8975,3.650595977219962
2025-09-17 01:58:00,3.685494648940666,46.795,26.6025,8.0,0.4027151853207222,3079.5,30.8975,3.685494648940666
2025-09-17 01:59:00,3.6783745377721706,46.795,26.6025,8.0,0.40246312457150324,3079.5,30.8975,3.6783745377721706
2025-09-17 02:00:00,3.6914961747228325,46.795,26.6025,8.0,0.4029307069494167,3079.5,30.8975,3.6914961747228325
2025-09-17 02:01:00,3.6666601829605647,46.795,26.6025,8.0,0.4020567681068606,3079.5,30.8975,3.6666601829605647
2025-09-17 02:02:00,3.6809936601453503,46.795,26.6025,8.0,0.40255539186494577,3079.5,30.8975,3.6809936601453503
2025-09-17 02:03:00,3.68793605411417,46.795,26.6025,8.0,0.4028025176751775,3079.5,30.8975,3.68793605411417
2025-09-17 02:04:00,3.6661408039747707,46.795,26.6025,8.0,0.40203898688382367,3079.5,30.8975,3.6661408039747707
2025-09-17 02:05:00,3.673309650942457,46.795,26.6025,8.0,0.40228617261299404,3079.5,30.8975,3.673309650942457
2025-09-17 02:06:00,3.6857243682031626,46.795,26.6025,8.0,0.40272338286435627,3079.5,30.8975,3.6857243682031626
2025-09-17 02:07:00,3.6684925695483983,46.795,26.6025,8.0,0.40211965881844725,3079.5,30.8975,3.6684925695483983
2025-09-17 02:08:00,3.6750542963012274,46.795,26.6025,8.0,0.4023469070807662,3079.5,30.8975,3.6750542963012274
2025-09-17 02:09:00,3.690477627028818,46.795,26.6025,8.0,0.402893929895893,3079.5,30.8975,3.690477627028818
2025-09-17 02:10:00,3.699134056166853,46.795,26.6025,8.0,0.4032091332474905,3079.5,30.8975,3.699134056166853
2025-09-17 02:11:00,3.695945946162838,46.795,26.6025,8.0,0.40309234553970535,3079.5,30.8975,3.695945946162838
2025-09-17 02:12:00,3.715568530911528,46.795,26.6025,8.0,0.4038244848058351,3079.5,30.8975,3.715568530911528
2025-09-17 02:13:00,3.7066324083411564,46.795,26.6025,8.0,0.4034870914846358,3079.5,30.8975,3.7066324083411564
2025-09-17 02:14:00,3.7034833218857433,46.795,26.6025,8.0,0.40336979249698335,3079.5,30.8975,3.7034833218857433
2025-09-17 02:15:00,3.68284351074867,46.795,26.6025,8.0,0.40262087567546256,3079.5,30.8975,3.68284351074867
2025-09-17 02:16:00,3.6982748029727106,46.795,26.6025,8.0,0.40317757578380625,3079.5,30.8975,3.6982748029727106
2025-09-17 02:17:00,3.7495488083432384,46.795,26.6025,8.0,0.4051720008054956,3079.5,30.8975,3.7495488083432384
2025-09-17 02:18:00,3.7232753166591657,46.795,26.6025,8.0,0.40412097108785383,3079.5,30.8975,3.7232753166591657
2025-09-17 02:19:00,3.7421039931238362,46.795,26.6025,8.0,0.4048676653078864,3079.5,30.8975,3.7421039931238362
2025-09-17 02:20:00,3.715802096152652,46.795,26.6025,8.0,0.40383339451895756,3079.5,30.8975,3.715802096152652
2025-09-17 02:21:00,3.7450455333091592,46.795,26.6025,8.0,0.40498728056753674,3079.5,30.8975,3.7450455333091592
2025-09-17 02:22:00,3.739514323578841,46.795,26.6025,8.0,0.40476303352381393,3079.5,30.8975,3.739514323578841
2025-09-17 02:23:00,3.7120631579854075,46.795,26.6025,8.0,0.4036913283283806,3079.5,30.8975,3.7120631579854075
2025-09-17 02:24:00,3.720648791711586,46.795,26.6025,8.0,0.4040193444404607,3079.5,30.8975,3.720648791711586
2025-09-17 02:25:00,3.6956079598053146,46.795,26.6025,8.0,0.40308001247156144,3079.5,30.8975,3.6956079598053146
2025-09-17 02:26:00,3.7142992954168257,46.795,26.6025,8.0,0.4037761497431808,3079.5,30.8975,3.7142992954168257
2025-09-17 02:27:00,3.695804970519407,46.795,26.6025,8.0,0.40308720024326783,3079.5,30.8975,3.695804970519407
2025-09-17 02:28:00,3.7198518446896665,46.795,26.6025,8.0,0.4039886282201,3079.5,30.8975,3.7198518446896665
2025-09-17 02:29:00,3.6979267138948186,46.795,26.6025,8.0,0.4031648087123719,3079.5,30.8975,3.6979267138948186
2025-09-17 02:30:00,3.701642645576875,46.795,26.6025,8.0,0.40330160968626483,3079.5,30.8975,3.701642645576875
2025-09-17 02:31:00,3.6739865692879725,46.795,26.6025,8.0,0.4023097103474256,3079.5,30.8975,3.6739865692879725
2025-09-17 02:32:00,3.702188869216252,46.795,26.6025,8.0,0.403321813953232,3079.5,30.8975,3.702188869216252
2025-09-17 02:33:00,3.6806792746808568,46.795,26.6025,8.0,0.4025442889013086,3079.5,30.8975,3.6806792746808568
2025-09-17 02:34:00,3.701944468096099,46.795,26.6025,8.0,0.40331277077003325,3079.5,30.8975,3.701944468096099
2025-09-17 02:35:00,3.7212889937725127,46.795,26.6025,8.0,0.40404405958163375,3079.5,30.8975,3.7212889937725127
2025-09-17 02:36:00,3.6739290699647653,46.795,26.6025,8.0,0.40230770965322127,3079.5,30.8975,3.6739290699647653
2025-09-17 02:37:00,3.7159507966891976,46.795,26.6025,8.0,0.40383906938043096,3079.5,30.8975,3.7159507966891976
2025-09-17 02:38:00,3.7232928623175816,46.795,26.6025,8.0,0.4041216520137447,3079.5,30.8975,3.7232928623175816
2025-09-17 02:39:00,3.7365088009515115,46.795,26.6025,8.0,0.404642384394856,3079.5,30.8975,3.7365088009515115
2025-09-17 02:40:00,3.7043696382010864,46.795,26.6025,8.0,0.40340272334175564,3079.5,30.8975,3.7043696382010864
2025-09-17 02:41:00,3.7269717852233533,46.795,26.6025,8.0,0.4042650293773265,3079.5,30.8975,3.7269717852233533
2025-09-17 02:42:00,3.70638331002092,46.795,26.6025,8.0,0.4034777828997922,3079.5,30.8975,3.70638331002092
2025-09-17 02:43:00,3.7298705703709234,46.795,26.6025,8.0,0.40437885427810055,3079.5,30.8975,3.7298705703709234
2025-09-17 02:44:00,3.7002380684495497,46.795,26.6025,8.0,0.4032497681116258,3079.5,30.8975,3.7002380684495497
2025-09-17 02:45:00,3.749139748051496,46.795,26.6025,8.0,0.405155141022212,3079.5,30.8975,3.749139748051496
2025-09-17 02:46:00,3.693974824188112,46.795,26.6025,8.0,0.4030205489057483,3079.5,30.8975,3.693974824188112
2025-09-17 02:47:00,3.709554587513582,46.795,26.6025,8.0,0.4035966785656747,3079.5,30.8975,3.709554587513582
2025-09-17 02:48:00,3.6888482050395304,46.795,26.6025,8.0,0.4028352663076616,3079.5,30.8975,3.6888482050395304
2025-09-17 02:49:00,3.711736787049737,46.795,26.6025,8.0,0.40367898400365926,3079.5,30.8975,3.711736787049737
2025-09-17 02:50:00,3.7066120197285772,46.795,26.6025,8.0,0.4034863293856349,3079.5,30.8975,3.7066120197285772
2025-09-17 02:51:00,3.7187786935753744,46.795,26.6025,8.0,0.4039473539699688,3079.5,30.8975,3.7187786935753744
2025-09-17 02:52:00,3.6848830509633284,46.795,26.6025,8.0,0.40269338042578057,3079.5,30.8975,3.6848830509633284
2025-09-17 02:53:00,3.7073791364177446,46.795,26.6025,8.0,0.40351502709917925,3079.5,30.8975,3.7073791364177446
2025-09-17 02:54:00,3.7002813807745296,46.795,26.6025,8.0,0.4032513643153964,3079.5,30.8975,3.7002813807745296
2025-09-17 02:55:00,3.7311725252820165,46.795,26.6025,8.0,0.4044302238486281,3079.5,30.8975,3.7311725252820165
2025-09-17 02:56:00,3.725398002300005,46.795,26.6025,8.0,0.40420354768164746,3079.5,30.8975,3.725398002300005
2025-09-17 02:57:00,3.7318285105426834,46.795,26.6025,8.0,0.40445616442396526,3079.5,30.8975,3.7318285105426834
2025-09-17 02:58:00,3.7110802597254295,46.795,26.6025,8.0,0.40365417955716304,3079.5,30.8975,3.7110802597254295
2025-09-17 02:59:00,3.729034989098986,46.795,26.6025,8.0,0.4043459664961895,3079.5,30.8975,3.729034989098986
2025-09-17 03:00:00,3.7164721404407564,46.795,26.6025,8.0,0.4038589804782477,3079.5,30.8975,3.7164721404407564
2025-09-17 03:01:00,3.712189796129625,46.795,26.6025,8.0,0.40369612059884674,3079.5,30.8975,3.712189796129625
2025-09-17 03:02:00,3.718769434563602,46.795,26.6025,8.0,0.40394699829714004,3079.5,30.8975,3.718769434563602
2025-09-17 03:03:00,3.7073992362574235,46.795,26.6025,8.0,0.4035157796922937,3079.5,30.8975,3.7073992362574235
2025-09-17 03:04:00,3.721320330002827,46.795,26.6025,8.0,0.40404527024562,3079.5,30.8975,3.721320330002827
2025-09-17 03:05:00,3.743760659306501,46.795,26.6025,8.0,0.4049349314493647,3079.5,30.8975,3.743760659306501
2025-09-17 03:06:00,3.7477645826793804,46.795,26.6025,8.0,0.4050985806742892,3079.5,30.8975,3.7477645826793804
2025-09-17 03:07:00,3.7244986908371764,46.795,26.6025,8.0,0.40416851397249637,3079.5,30.8975,3.7244986908371764
2025-09-17 03:08:00,3.7113309036283075,46.795,26.6025,8.0,0.40366364489314327,3079.5,30.8975,3.7113309036283075
2025-09-17 03:09:00,3.720079368040587,46.795,26.6025,8.0,0.40399739184858485,3079.5,30.8975,3.720079368040587
2025-09-17 03:10:00,3.7334743292516936,46.795,26.6025,8.0,0.4045214198035916,3079.5,30.8975,3.7334743292516936
2025-09-17 03:11:00,3.737968347332924,46.795,26.6025,8.0,0.40470086943312045,3079.5,30.8975,3.737968347332924
2025-09-17 03:12:00,3.716488004554637,46.795,26.6025,8.0,0.4038595867259339,3079.5,30.8975,3.716488004554637
2025-09-17 03:13:00,3.7148939529074068,46.795,26.6025,8.0,0.4037987782961448,3079.5,30.8975,3.7148939529074068
2025-09-17 03:14:00,3.717636761168931,46.795,26.6025,8.0,0.4039035442806178,3079.5,30.8975,3.717636761168931
2025-09-17 03:15:00,3.715812821152717,46.795,26.6025,8.0,0.4038338037536539,3079.5,30.8975,3.715812821152717
2025-09-17 03:16:00,3.705855604324437,46.795,26.6025,8.0,0.4034580800869189,3079.5,30.8975,3.705855604324437
2025-09-17 03:17:00,3.7358033867151965,46.795,26.6025,8.0,0.4046141885639765,3079.5,30.8975,3.7358033867151965
2025-09-17 03:18:00,3.7441074463199664,46.795,26.6025,8.0,0.4049490450160435,3079.5,30.8975,3.7441074463199664
2025-09-17 03:19:00,3.7282132897047355,46.795,26.6025,8.0,0.40431368639913146,3079.5,30.8975,3.7282132897047355
2025-09-17 03:20:00,3.7353097768693186,46.795,26.6025,8.0,0.4045944859614488,3079.5,30.8975,3.7353097768693186
2025-09-17 03:21:00,3.715135826245412,46.795,26.6025,8.0,0.40380799099998027,3079.5,30.8975,3.715135826245412
2025-09-17 03:22:00,3.732606087236609,46.795,26.6025,8.0,0.40448696393873945,3079.5,30.8975,3.732606087236609
2025-09-17 03:23:00,3.701392780236868,46.795,26.6025,8.0,0.4032923755819934,3079.5,30.8975,3.701392780236868
2025-09-17 03:24:00,3.6988463243702165,46.795,26.6025,8.0,0.4031985591483287,3079.5,30.8975,3.6988463243702165
2025-09-17 03:25:00,3.6960718349874666,46.795,26.6025,8.0,0.4030969415536478,3079.5,30.8975,3.6960718349874666
2025-09-17 03:26:00,3.721704866082602,46.795,26.6025,8.0,0.40406013367327875,3079.5,30.8975,3.721704866082602
2025-09-17 03:27:00,3.751830619806699,46.795,26.6025,8.0,0.40526634518475674,3079.5,30.8975,3.751830619806699
2025-09-17 03:28:00,3.7203915794386773,46.795,26.6025,8.0,0.4040094248062044,3079.5,30.8975,3.7203915794386773
2025-09-17 03:29:00,3.743013206798381,46.795,26.6025,8.0,0.4049045502936106,3079.5,30.8975,3.743013206798381
2025-09-17 03:30:00,3.7051866216208253,46.795,26.6025,8.0,0.40343313576154327,3079.5,30.8975,3.7051866216208253
2025-09-17 03:31:00,3.733473608589561,46.795,26.6025,8.0,0.40452139117583036,3079.5,30.8975,3.733473608589561
2025-09-17 03:32:00,3.7180654701229665,46.795,26.6025,8.0,0.4039199782308036,3079.5,30.8975,3.7180654701229665
2025-09-17 03:33:00,3.722062908160377,46.795,26.6025,8.0,0.40407398470379835,3079.5,30.8975,3.722062908160377
2025-09-17 03:34:00,3.7401499842974273,46.795,26.6025,8.0,0.40478865826373117,3079.5,30.8975,3.7401499842974273
2025-09-17 03:35:00,3.756777024185591,46.795,26.6025,8.0,0.40547260847573735,3079.5,30.8975,3.756777024185591
2025-09-17 03:36:00,3.7672019320755257,46.795,26.6025,8.0,0.40591532310680806,3079.5,30.8975,3.7672019320755257
2025-09-17 03:37:00,3.745804423820539,46.795,26.6025,8.0,0.4050182735082965,3079.5,30.8975,3.745804423820539
2025-09-17 03:38:00,3.7737731955872365,46.795,26.6025,8.0,0.4062001082145014,3079.5,30.8975,3.7737731955872365
2025-09-17 03:39:00,3.7315418714337616,46.795,26.6025,8.0,0.4044448246316797,3079.5,30.8975,3.7315418714337616
2025-09-17 03:40:00,3.7542401695065117,46.795,26.6025,8.0,0.4053665220508521,3079.5,30.8975,3.7542401695065117
2025-09-17 03:41:00,3.720330157771592,46.795,26.6025,8.0,0.4040070568771864,3079.5,30.8975,3.720330157771592
