raw_mill_motor_power_kw,raw_mill_feed_rate_tph,raw_mill_outlet_temp_c,raw_mill_separator_speed_rpm,raw_mill_fineness_blaine_cm2_g,preheater_stage1_temp_c,preheater_stage2_temp_c,preheater_stage3_temp_c,preheater_stage4_temp_c,preheater_stage5_temp_c,preheater_pressure_drop_mbar,calciner_temp_c,calciner_o2_pct,kiln_feed_rate_tph,kiln_speed_rpm,burning_zone_temp_c,kiln_torque_motor_pct,hood_pressure_mbar,kiln_exhaust_temp_c,kiln_exhaust_o2_pct,kiln_exhaust_co_pct,coal_flow_tph,petcoke_flow_tph,alternative_fuel_flow_tph,total_fuel_flow_tph,cooler_speed_rpm,cooler_outlet_temp_c,cooler_fan_speed_rpm,cooler_pressure_mbar,cement_mill_power_kw,cement_mill_feed_rate_tph,cement_mill_outlet_temp_c,cement_fineness_blaine_cm2_g,nox_mg_nm3,so2_mg_nm3,dust_mg_nm3,co2_pct,co2_kg_t,free_lime_pct,c3s_content_pct,c2s_content_pct,compressive_strength_3d_mpa,compressive_strength_7d_mpa,compressive_strength_28d_mpa,setting_time_initial_min,setting_time_final_min,soundness_mm,calibration_source,calibration_timestamp,simulation_type,simulation_duration_hours,sample_rate_seconds,simulation_timestamp
1958.8922805613452,190.69802795486925,83.46093802767378,1101.850909791729,3294.4216015956617,938.7216776346517,840.40450100384,735.8107671253046,637.6435117018116,537.4705122399425,21.56582422458192,931.0512517514294,3.882760575401749,199.14018629908693,2.970482773627927,1239.75,78.38394925985016,-2.25,367.69388516306395,2.794905421119993,0.21625411492573293,46.481641695175405,34.565202214190954,9.806377516876244,90.92087397178987,2.908127366151688,107.00065437549132,1088.7609224277724,11.74026157440075,2292.2745498929403,85.91808486442176,109.99131113678489,3778.2062333422464,749.0924614852529,54.31807437718039,22.803002704639976,20.456146347747698,731.8944649774616,2.2,49.5,11.443304187235064,23.963434348496143,33.80437976741456,36.0,140.03729336282763,185.49071359434853,2.8427277001254163,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1966.707774591309,190.3029822412063,84.82941082585894,1116.9189243183698,3240.426590825877,936.0622071717214,836.4247783360383,736.9715396864741,637.2065551389062,536.1429835019584,21.1619030586713,935.8994247019772,3.8317483487378534,200.59315176335207,2.8937093952217765,1239.75,77.65961652758615,-2.25,377.2496729595809,2.9097274992524618,0.21637387454653217,45.874733817482365,34.95983885338374,9.797589508978024,90.86081071458665,2.8228349264719252,107.47714778626934,1130.5897762247755,11.185678771137603,2255.829484106007,85.07178747080856,107.05521102741434,3764.4994393792367,736.763615873754,63.256065011467655,22.106185484744923,20.510380989739563,716.0968719735714,2.2,49.5,11.50388511771207,23.985234326078633,33.70502477591257,36.0,138.3309198922721,184.24214487919997,2.810978802751896,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1954.6210915674867,191.40929897310613,86.32423003297353,1078.7247512822134,3295.5238066733536,939.3376013709412,838.0874496642105,738.5840547793649,638.1989804451949,538.3744273258444,22.251903366004434,930.9708430638649,3.60597368779151,199.24286199739794,2.8949694157505297,1239.75,77.91089925294548,-2.25,371.2018137235739,2.7285578891810127,0.19086578323708303,46.08127327768647,34.88123755533063,9.667137788971907,90.75159917604739,2.713628330763263,104.89236491048558,1118.1509603820987,12.081899459144166,2127.6793461989655,87.72154846835373,108.53131815346877,3753.209897161165,751.1228631330471,70.96937626101467,22.661676543465877,20.827601212102795,724.9770626370163,2.2,49.5,11.413404700738228,23.965826780629442,33.8421059187189,36.0,139.37068964870215,184.0123141573484,2.870105494153453,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1959.2778796631621,191.2796154020785,85.5161238186,1045.871042622001,3272.754503596717,939.5037628058569,838.8048425975499,739.3955009978271,637.4529842420242,539.9783109812932,21.572088886887283,933.3375981361968,3.715369801030911,199.91399558596822,2.9335456279831225,1239.75,78.75453632029695,-2.25,375.5664886617502,2.924035502090901,0.20516135773969243,46.399238158841165,35.180292198258364,9.78541573364194,91.679899487886,2.702715685242368,107.28959828779725,1129.2076378467796,12.513522174567552,2106.9605024930147,84.8789616082083,109.04099288150479,3780.157957175948,750.4349599544453,59.08634068076529,22.72078997273708,20.660877724061102,739.4002168425981,2.2,49.5,11.610383096269317,24.13929815731446,33.75659150838913,36.0,140.05033741280855,185.38226308111558,2.957092605226849,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1939.5495725884225,191.03974214780007,86.65116011062285,1133.02778312502,3289.1768217156446,935.8569288424784,835.8892199081612,733.8705241850257,634.0084419752175,534.4758736276323,21.873384195717264,929.5439834747953,3.731619364593996,201.55104625744815,3.00889973300834,1239.75,77.89428878762386,-2.25,365.3986738888154,2.854793168387116,0.1716382062076056,46.64679785374388,34.969574662879175,9.909358751817217,91.19996908267522,2.790363328566015,109.61415931271793,1126.7978769107388,11.436681375670943,2186.65748427938,84.44334944901499,107.56279615138834,3752.267732048169,739.4208567825204,68.89788635748504,23.373010561264593,20.38976570711557,725.7673232931451,2.2,49.5,11.492467944076001,24.106542433900636,33.97980711109098,36.0,140.33849580698725,186.25070430362499,2.8224521940636884,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1976.9629272372554,190.95196117572814,80.58928251438167,1098.218820162994,3261.8239678388704,936.8434880993384,839.7941045019169,738.6794980466555,637.727052819077,536.517597180548,21.655854515421233,935.426923720322,3.641008351075118,201.10907060497587,2.9894814579801787,1239.75,78.04733894561613,-2.25,373.07295360196923,2.8366926005206685,0.19328606390156958,46.052835506758306,36.19284636899126,9.802941131074178,91.9827994667941,2.8242577783099803,114.028247382402,1098.459330315731,11.765850868629412,2225.0902840229664,82.71788008436994,109.0637061303806,3739.6802951688232,753.5218179096215,56.86901465235849,22.21824660623054,20.167853759658914,716.6593480717054,2.2,49.5,11.53174898901332,23.850819725348682,33.57316201565732,36.0,139.85435265244385,184.2626086816322,2.775908873771287,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1968.437147903836,190.50045496239903,83.65780153395917,1126.6524770130713,3257.36673797687,938.9374471903018,837.8869248691675,735.8684008733152,636.0793617602676,538.5188443190187,21.23029299875682,935.293392665244,3.6814926948494158,200.20990235363158,2.905047518653977,1239.75,77.29040808034618,-2.25,364.16407416259545,2.97310571679005,0.1937480656913643,45.63512107525556,35.40099413598007,9.83215711965472,91.41200704971298,2.697938960899117,102.28752288383424,1080.8496884394824,10.738989145717015,2233.9180422515346,82.58945845509632,108.61792447047166,3742.783029161837,748.1004168222615,64.39499961906053,23.02195856721951,20.140435715527218,725.4647279930722,2.2,49.5,11.586858913743567,24.16208054798789,33.63001958378517,36.0,139.2248647106645,184.4911624322366,2.856188466226256,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1977.9237767593015,191.5759972621874,83.99544949686505,1093.7247261334167,3287.5855689213045,929.9754421836512,831.928076974574,733.6579651564102,630.3685817652471,530.8149809147983,21.860639419343926,934.1990024303759,3.7767582246007163,199.84453943801242,2.94981426130969,1239.75,76.5119761257545,-2.25,368.3537016310952,2.8242066589517507,0.19597645854350598,45.81616897215731,34.69986365285581,9.665042406559067,89.89320837162062,2.8031543232791276,102.07821841278572,1094.6617044985687,11.091878009108854,2178.2427796273114,83.09605095754793,107.08308453319145,3699.5612293870972,750.1528071089497,73.41149823493751,22.092907595829978,20.515919918348676,749.037718531044,2.2,49.5,11.431047059980951,24.140868221789137,33.864278469666026,36.0,139.99961140282352,183.76807729428154,2.876744392494532,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1946.4651214915086,190.85200577052646,88.403948001104,1099.3701592273644,3301.001923263058,939.1317267615394,841.5154952270065,740.523286818825,639.8543002228579,541.7519273282875,21.239435861238956,930.289416542248,3.682760144093974,202.87748467871248,2.9254449128608004,1239.75,77.8299061969052,-2.25,374.3487003449499,2.946643239025882,0.23479030784141391,45.56055621937841,35.66982339040158,9.759485532818532,91.3171781466042,2.776527000279492,110.79324326488151,1139.6270342100554,11.917643709243164,2196.5283882984777,82.94482302065136,107.93547273901684,3695.172068338566,746.0985258329094,55.921267539585294,21.074307911122684,20.448561508698123,723.9671718686849,2.2,49.5,11.52187287407378,24.128045653336763,33.71348025611249,36.0,139.4254433477356,184.96647543623223,2.8253594014737877,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1968.8508500250327,190.67862508950446,81.98146959545497,1093.4276225653114,3282.9759037947692,945.173211288064,847.2429309815869,745.5683603855907,644.5181770040788,544.4936336904398,22.71405322972754,934.966853251736,3.7899972436028624,200.4239929440674,2.8956271563979477,1239.75,77.45673826173835,-2.25,367.59592757386065,2.9274760718491266,0.1996061484505319,45.94508816153475,35.18915402409153,9.687751654178166,90.74408241461308,2.8535782317392218,108.09683041139424,1069.5298195524415,11.415979327924306,2166.0503850885016,87.36689735196032,108.40735031128386,3701.898226466064,749.4774837993004,66.31675413017837,22.105769262684003,20.368346651354955,730.2019884128271,2.2,49.5,11.528213093928189,23.932069734129513,33.8442482955012,36.0,138.8234294858601,184.79955314460977,2.9419247486234457,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1967.1233679197937,190.7833784653248,84.93394989239891,1119.9290033389018,3272.1359674041178,941.85284335155,839.6566462609474,740.7927168317497,641.2351052667499,540.6025142594067,22.26497731638944,934.6454335545263,3.8878763733046453,201.08057067007832,2.924223419450963,1239.75,77.5183645520685,-2.25,375.47465745748536,2.9242548503399997,0.25371049942548135,45.88178085533618,35.417626574821035,9.710134698026554,91.24606184186534,3.0432872711773564,111.7881641331188,1099.8242342772003,11.091032134602624,2178.609370869949,86.31832437241567,108.29406171619294,3751.4056697926626,748.9396122388799,68.67336129161858,22.639898135035953,20.50502627092564,719.6146989165032,2.2,49.5,11.546769261822002,23.853510628950758,33.94168105248222,36.0,139.78434997771413,184.48141187867054,2.898853736427641,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1922.717818497764,191.34123912194022,86.22170082951821,1130.0906779783884,3250.935804284032,933.8529366912402,835.5153600961158,734.7371441319865,634.5411057344141,534.8624571264324,22.087383595728213,931.1969773205514,3.6781606775918165,200.8819592560738,2.9335896407712587,1239.75,76.56425907694593,-2.25,376.95966485685193,2.8789440221092053,0.21768845941568893,46.13216137686688,34.86170093942262,9.841335646195006,90.44769484894023,2.6096342424835837,109.59908709473667,1124.5194480147547,10.709320143668831,2175.5850982790853,84.97965065382812,109.34682103223729,3709.6454697643067,753.2330898851163,61.666085189474245,22.190576833872257,20.50974542239553,716.6760092740777,2.2,49.5,11.560217384140927,23.871321838723947,34.035027614909744,36.0,140.26742347341434,185.67565487627647,2.834783430833481,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1923.7814539530511,190.92736268066548,87.59937248996063,1132.598121460659,3292.219451819208,938.9330560585668,840.1098049691358,739.196735474615,639.9523054538685,539.8678175380239,22.177165176098715,931.2038138951928,3.804453282653196,199.58800837665737,2.8387991980911265,1239.75,77.92669901224025,-2.25,374.8042742179027,2.81904290531445,0.17814543430158167,45.42895124325095,34.3414027444557,9.771463123230472,89.48413947374318,2.599796592411594,111.19147821034126,1111.6549737490475,10.917900182115744,2173.0036179949316,88.7208609153963,108.55012715952807,3727.561988858172,746.1911525992739,89.21724693445331,21.24137646339784,20.735254048195316,733.5035933950035,2.2,49.5,11.526073978188977,24.056078616589105,33.83946955319909,36.0,139.382475415953,184.64705692288948,2.9300833410649516,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1889.8770073293167,191.25891329872368,84.89308854816673,1123.6781797712622,3281.502234176966,936.3888182491438,835.5913786724736,734.1380963607694,636.639457328452,537.1574441433625,21.560904923229675,934.4010438562816,3.8377798612688987,200.6529659648601,2.945774377443823,1239.75,77.71313505745644,-2.25,368.41758239317187,2.893236600227313,0.18062497360313806,45.94083598294481,35.74660682025538,9.670345322964565,91.67703183342539,2.7614176782372466,107.79044775301783,1104.4912925877682,11.555625306581996,2222.645772392769,82.45533823456947,108.04483486615757,3744.691960535924,747.3242342905498,80.50918664506428,22.50462251836293,20.518623883493266,699.5778425575262,2.2,49.5,11.633003593338113,23.9375636064578,33.880065519599874,36.0,140.6094566250517,185.2471052246258,2.8298282534146373,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1935.72490429586,191.18353040561638,87.2727195154384,1120.3390480123678,3271.78592167155,942.973803525595,844.4505415617791,743.0646240912662,644.0154244309152,542.4423365433078,21.87927220872076,927.2699733685843,3.7270786168334964,200.8910965360545,2.952476957843619,1239.75,78.93395411435029,-2.25,365.5784089669543,2.845817992193978,0.21817845273645484,45.69165641319417,35.18580728221785,9.615236364054645,90.31060356558105,2.5206107259099224,103.83716443145413,1134.979719206409,11.10921322076584,2230.3468178024445,81.78981061546523,107.2935238809829,3719.4261482080638,743.2150896514131,81.98267608697972,21.759303191776162,20.229580320687692,697.245603986903,2.2,49.5,11.588790509189518,24.114150188290306,33.907433058419485,36.0,139.6357936557425,185.20332962624417,2.9141542841385726,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1958.0822052087738,190.7332613528296,84.49526566135428,1107.9446077436514,3260.5926444624824,939.5066469158237,838.5320326379085,738.5953875068969,640.7882084958479,537.7734052534015,21.920179616070588,925.0987127213056,3.6532968698735626,200.81195713358954,2.90511786650879,1239.75,76.99321703118873,-2.25,358.1924359285173,2.7969097604983206,0.22958395042379148,45.7916200668445,35.84935923353865,9.595874039240135,91.01479892588914,2.500093068472471,109.30513463012578,1083.1598122628782,10.940318942560443,2141.7264039844185,87.11413644047651,107.8522900834264,3718.1856269908303,736.9663944906846,92.88143796137331,21.775117497590582,20.69595002319609,692.6994635506671,2.2,49.5,11.61727659806678,24.110110823653805,33.943563177763046,36.0,140.34898163003027,183.8689426963193,2.903131270539599,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1951.4513923453999,192.3862779251449,86.03066300063168,1103.3296721337497,3240.479503587644,932.6338005981767,833.162671152991,733.1063126346017,633.6498387311839,531.2815325646995,21.666996099026868,921.6826840402816,3.5782818793630375,200.5545786703477,2.888324779658316,1239.75,76.82252851180205,-2.25,376.2057763662579,2.8966903495403127,0.28101523173446724,45.90591045987896,35.10039877134079,9.592299867842517,90.73484182990124,2.5151091048914505,105.65935246731907,1135.7159208417543,11.978063867382327,2203.8246473231256,83.75139721513159,107.29357123202311,3702.7969965210946,743.0941777862672,86.69325531076096,21.157919676373087,20.249156179941913,712.5020750470183,2.2,49.5,11.46961490870111,23.934386106332553,34.01171024782602,36.0,140.5573475918447,186.28298660323543,2.877598412151843,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1934.9062996821008,191.53052364392488,85.50710814364014,1105.9942037579847,3272.1779473310753,933.3347106348895,831.327599633765,732.8490215865285,631.6469987130587,532.5853325551188,21.840171841595126,920.6799926275695,3.4718118341438085,199.5249100280729,2.8729719956830215,1239.75,77.03368577976515,-2.25,368.4469593884707,2.799111934679777,0.27660522817889893,46.28932872901275,36.15726716738659,9.667403219115723,91.9527867320954,2.6388646986615316,108.89944090595172,1055.188967294925,11.728274566626338,2124.1820885893944,86.17826841169123,108.20517175040283,3704.353360784165,742.3765523615475,84.01622484609531,24.548085133713272,20.236864116783696,724.0459064619191,2.2,49.5,11.471891290763919,24.015307305646317,33.80403582055162,36.0,138.86820832363097,185.53823859527694,2.897602376483043,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1937.1952646767033,193.82613312430996,86.89573503940895,1159.1954664443615,3271.3264554492644,931.9695411421845,832.0338694745826,731.2940594094771,633.8663578621489,531.758311009604,21.502821842268013,921.3570694660318,3.585927333813906,201.26836022262194,2.9369346393327653,1239.75,76.72890079916202,-2.25,363.21098535327707,2.904953354326993,0.3127438540028931,45.83170105465901,36.150930372020206,9.560980778139461,91.48946564403977,2.5148062698598515,104.81835920817944,1076.7493035481423,11.08626079344875,2226.763982689034,81.95027536424229,108.02202306534141,3708.0985865747602,756.3132876793258,89.81601020050351,23.73509136483682,20.40646777679309,732.381905879715,2.2,49.5,11.602839138297421,23.83194259541049,33.88922048153551,36.0,139.61716521729036,184.77425299498327,2.8788728545933564,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
1970.1092620710365,192.3042499335226,85.37280007301283,1157.6182561701853,3283.8010109268125,943.2831270486508,841.9266531753944,741.4964746059312,640.6116395510785,541.9601895673196,21.934628868382223,927.541988934404,3.5486327112119325,199.60412969790292,3.0018877373600903,1239.75,76.97145993647035,-2.25,366.39239083359547,2.9464797010949297,0.23628119616860513,46.58664272534722,35.17725003653565,9.62772901901393,91.34233571297709,2.4110110852399913,103.0199567762655,1064.7346593844225,11.56079637332031,2153.516730297624,82.09307512256723,108.43190371928867,3713.551048722333,748.4119367084448,94.24255328593463,22.18724347622965,20.2019956561338,731.6112110519122,2.2,49.5,11.483915289602269,24.150010428687672,33.85936696219431,36.0,140.07738712660563,185.18478227814552,2.84355724563879,real_world_data,2025-09-16 18:57:59.377872,physics_based,24,60,2025-09-16T18:57:59.377872
